K0 300G vt1 mean contrast spectra for all mus -- with molecular opacities, fixed rows
wavelength   i10       i09         i08        i07       i06        i05        i04       i03
4.3300e+03 5.0767e-06 5.0134e-06 4.9456e-06 4.8719e-06 4.7911e-06 4.7008e-06 4.5982e-06 4.4777e-06 4.3274e-06
4.3500e+03 4.8876e-06 4.8282e-06 4.7648e-06 4.6962e-06 4.6213e-06 4.5379e-06 4.4435e-06 4.3329e-06 4.1955e-06
4.3700e+03 4.8206e-06 4.7618e-06 4.6993e-06 4.6315e-06 4.5576e-06 4.4755e-06 4.3826e-06 4.2741e-06 4.1396e-06
4.3900e+03 4.8096e-06 4.7498e-06 4.6859e-06 4.6168e-06 4.5413e-06 4.4575e-06 4.3627e-06 4.2522e-06 4.1155e-06
4.4100e+03 4.6108e-06 4.5558e-06 4.4975e-06 4.4348e-06 4.3666e-06 4.2913e-06 4.2066e-06 4.1082e-06 3.9869e-06
4.4300e+03 4.6214e-06 4.5650e-06 4.5052e-06 4.4407e-06 4.3705e-06 4.2928e-06 4.2055e-06 4.1041e-06 3.9794e-06
4.4500e+03 4.5958e-06 4.5391e-06 4.4789e-06 4.4140e-06 4.3433e-06 4.2651e-06 4.1770e-06 4.0748e-06 3.9491e-06
4.4700e+03 4.4350e-06 4.3825e-06 4.3270e-06 4.2674e-06 4.2028e-06 4.1316e-06 4.0517e-06 3.9592e-06 3.8455e-06
4.4900e+03 4.4835e-06 4.4290e-06 4.3712e-06 4.3089e-06 4.2412e-06 4.1665e-06 4.0824e-06 3.9850e-06 3.8652e-06
4.5100e+03 4.4205e-06 4.3667e-06 4.3096e-06 4.2482e-06 4.1816e-06 4.1082e-06 4.0258e-06 3.9304e-06 3.8136e-06
4.5300e+03 4.3017e-06 4.2511e-06 4.1977e-06 4.1405e-06 4.0786e-06 4.0107e-06 3.9347e-06 3.8469e-06 3.7394e-06
4.5500e+03 4.3346e-06 4.2829e-06 4.2283e-06 4.1695e-06 4.1057e-06 4.0354e-06 3.9565e-06 3.8650e-06 3.7527e-06
4.5700e+03 4.3318e-06 4.2798e-06 4.2247e-06 4.1653e-06 4.1008e-06 4.0296e-06 3.9496e-06 3.8569e-06 3.7427e-06
4.5900e+03 4.1946e-06 4.1456e-06 4.0940e-06 4.0387e-06 3.9789e-06 3.9133e-06 3.8399e-06 3.7551e-06 3.6512e-06
4.6100e+03 4.2397e-06 4.1898e-06 4.1370e-06 4.0802e-06 4.0185e-06 3.9505e-06 3.8741e-06 3.7855e-06 3.6764e-06
4.6300e+03 4.2003e-06 4.1509e-06 4.0985e-06 4.0421e-06 3.9810e-06 3.9135e-06 3.8377e-06 3.7498e-06 3.6415e-06
4.6500e+03 4.1732e-06 4.1250e-06 4.0739e-06 4.0189e-06 3.9591e-06 3.8929e-06 3.8186e-06 3.7322e-06 3.6259e-06
4.6700e+03 4.1699e-06 4.1215e-06 4.0701e-06 4.0147e-06 3.9545e-06 3.8879e-06 3.8130e-06 3.7258e-06 3.6183e-06
4.6900e+03 4.1484e-06 4.0999e-06 4.0484e-06 3.9928e-06 3.9324e-06 3.8655e-06 3.7902e-06 3.7026e-06 3.5944e-06
4.7100e+03 4.0999e-06 4.0517e-06 4.0007e-06 3.9458e-06 3.8863e-06 3.8206e-06 3.7469e-06 3.6615e-06 3.5565e-06
4.7300e+03 4.1223e-06 4.0737e-06 4.0222e-06 3.9667e-06 3.9063e-06 3.8395e-06 3.7644e-06 3.6770e-06 3.5692e-06
4.7500e+03 4.0728e-06 4.0253e-06 3.9748e-06 3.9205e-06 3.8614e-06 3.7961e-06 3.7225e-06 3.6370e-06 3.5314e-06
4.7700e+03 4.0427e-06 3.9957e-06 3.9459e-06 3.8922e-06 3.8338e-06 3.7692e-06 3.6965e-06 3.6121e-06 3.5080e-06
4.7900e+03 4.0222e-06 3.9753e-06 3.9256e-06 3.8721e-06 3.8140e-06 3.7497e-06 3.6775e-06 3.5937e-06 3.4904e-06
4.8100e+03 3.9653e-06 3.9196e-06 3.8713e-06 3.8192e-06 3.7626e-06 3.7000e-06 3.6297e-06 3.5479e-06 3.4472e-06
4.8300e+03 3.9972e-06 3.9509e-06 3.9018e-06 3.8487e-06 3.7910e-06 3.7270e-06 3.6548e-06 3.5707e-06 3.4667e-06
4.8500e+03 3.9507e-06 3.9050e-06 3.8565e-06 3.8042e-06 3.7474e-06 3.6845e-06 3.6137e-06 3.5313e-06 3.4298e-06
4.8700e+03 3.9053e-06 3.8604e-06 3.8129e-06 3.7616e-06 3.7059e-06 3.6443e-06 3.5750e-06 3.4944e-06 3.3950e-06
4.8900e+03 3.8886e-06 3.8440e-06 3.7966e-06 3.7456e-06 3.6901e-06 3.6286e-06 3.5593e-06 3.4787e-06 3.3793e-06
4.9100e+03 3.8626e-06 3.8182e-06 3.7712e-06 3.7206e-06 3.6655e-06 3.6046e-06 3.5361e-06 3.4564e-06 3.3582e-06
4.9300e+03 3.8319e-06 3.7879e-06 3.7413e-06 3.6910e-06 3.6365e-06 3.5761e-06 3.5082e-06 3.4293e-06 3.3321e-06
4.9500e+03 3.7976e-06 3.7543e-06 3.7085e-06 3.6592e-06 3.6055e-06 3.5463e-06 3.4795e-06 3.4020e-06 3.3064e-06
4.9700e+03 3.7832e-06 3.7405e-06 3.6952e-06 3.6463e-06 3.5932e-06 3.5344e-06 3.4682e-06 3.3911e-06 3.2959e-06
4.9900e+03 3.7613e-06 3.7184e-06 3.6730e-06 3.6241e-06 3.5709e-06 3.5121e-06 3.4461e-06 3.3693e-06 3.2747e-06
5.0100e+03 3.7041e-06 3.6622e-06 3.6178e-06 3.5701e-06 3.5182e-06 3.4610e-06 3.3966e-06 3.3220e-06 3.2301e-06
5.0300e+03 3.7196e-06 3.6774e-06 3.6327e-06 3.5844e-06 3.5320e-06 3.4739e-06 3.4086e-06 3.3326e-06 3.2388e-06
5.0500e+03 3.6680e-06 3.6268e-06 3.5833e-06 3.5364e-06 3.4854e-06 3.4291e-06 3.3656e-06 3.2919e-06 3.2009e-06
5.0700e+03 3.6541e-06 3.6130e-06 3.5695e-06 3.5227e-06 3.4717e-06 3.4154e-06 3.3521e-06 3.2785e-06 3.1878e-06
5.0900e+03 3.6386e-06 3.5975e-06 3.5540e-06 3.5071e-06 3.4561e-06 3.3998e-06 3.3364e-06 3.2628e-06 3.1722e-06
5.1100e+03 3.5913e-06 3.5512e-06 3.5088e-06 3.4631e-06 3.4136e-06 3.3589e-06 3.2974e-06 3.2261e-06 3.1384e-06
5.1300e+03 3.5922e-06 3.5522e-06 3.5098e-06 3.4641e-06 3.4143e-06 3.3592e-06 3.2970e-06 3.2248e-06 3.1355e-06
5.1500e+03 3.5580e-06 3.5183e-06 3.4763e-06 3.4310e-06 3.3818e-06 3.3274e-06 3.2662e-06 3.1952e-06 3.1076e-06
5.1700e+03 3.5622e-06 3.5221e-06 3.4796e-06 3.4338e-06 3.3840e-06 3.3289e-06 3.2668e-06 3.1946e-06 3.1057e-06
5.1900e+03 3.5176e-06 3.4785e-06 3.4372e-06 3.3926e-06 3.3442e-06 3.2906e-06 3.2303e-06 3.1602e-06 3.0738e-06
5.2100e+03 3.4970e-06 3.4583e-06 3.4174e-06 3.3732e-06 3.3252e-06 3.2720e-06 3.2122e-06 3.1426e-06 3.0567e-06
5.2300e+03 3.4684e-06 3.4301e-06 3.3897e-06 3.3460e-06 3.2986e-06 3.2462e-06 3.1872e-06 3.1186e-06 3.0341e-06
5.2500e+03 3.4641e-06 3.4257e-06 3.3851e-06 3.3412e-06 3.2935e-06 3.2406e-06 3.1810e-06 3.1117e-06 3.0262e-06
5.2700e+03 3.4576e-06 3.4195e-06 3.3791e-06 3.3355e-06 3.2880e-06 3.2354e-06 3.1760e-06 3.1068e-06 3.0214e-06
5.2900e+03 3.4008e-06 3.3637e-06 3.3244e-06 3.2820e-06 3.2358e-06 3.1848e-06 3.1274e-06 3.0606e-06 2.9781e-06
5.3100e+03 3.3904e-06 3.3531e-06 3.3137e-06 3.2712e-06 3.2249e-06 3.1737e-06 3.1160e-06 3.0490e-06 2.9664e-06
5.3300e+03 3.3736e-06 3.3368e-06 3.2979e-06 3.2559e-06 3.2101e-06 3.1594e-06 3.1023e-06 3.0357e-06 2.9534e-06
5.3500e+03 3.3549e-06 3.3183e-06 3.2796e-06 3.2377e-06 3.1922e-06 3.1417e-06 3.0848e-06 3.0187e-06 2.9370e-06
5.3700e+03 3.3349e-06 3.2987e-06 3.2604e-06 3.2191e-06 3.1740e-06 3.1241e-06 3.0679e-06 3.0024e-06 2.9217e-06
5.3900e+03 3.3216e-06 3.2856e-06 3.2474e-06 3.2061e-06 3.1611e-06 3.1113e-06 3.0550e-06 2.9895e-06 2.9086e-06
5.4100e+03 3.3003e-06 3.2646e-06 3.2268e-06 3.1860e-06 3.1415e-06 3.0922e-06 3.0366e-06 2.9718e-06 2.8917e-06
5.4300e+03 3.2579e-06 3.2232e-06 3.1864e-06 3.1467e-06 3.1035e-06 3.0556e-06 3.0016e-06 2.9386e-06 2.8608e-06
5.4500e+03 3.2624e-06 3.2274e-06 3.1903e-06 3.1501e-06 3.1064e-06 3.0579e-06 3.0032e-06 2.9394e-06 2.8605e-06
5.4700e+03 3.2370e-06 3.2023e-06 3.1655e-06 3.1258e-06 3.0826e-06 3.0346e-06 2.9804e-06 2.9173e-06 2.8392e-06
5.4900e+03 3.2136e-06 3.1794e-06 3.1432e-06 3.1041e-06 3.0614e-06 3.0141e-06 2.9607e-06 2.8984e-06 2.8213e-06
5.5100e+03 3.2002e-06 3.1659e-06 3.1296e-06 3.0904e-06 3.0477e-06 3.0002e-06 2.9467e-06 2.8843e-06 2.8072e-06
5.5300e+03 3.2039e-06 3.1698e-06 3.1336e-06 3.0945e-06 3.0518e-06 3.0043e-06 2.9507e-06 2.8880e-06 2.8102e-06
5.5500e+03 3.1513e-06 3.1180e-06 3.0828e-06 3.0447e-06 3.0032e-06 2.9571e-06 2.9051e-06 2.8446e-06 2.7696e-06
5.5700e+03 3.1616e-06 3.1280e-06 3.0924e-06 3.0538e-06 3.0117e-06 2.9649e-06 2.9121e-06 2.8503e-06 2.7739e-06
5.5900e+03 3.1215e-06 3.0888e-06 3.0542e-06 3.0168e-06 2.9760e-06 2.9307e-06 2.8795e-06 2.8197e-06 2.7457e-06
5.6100e+03 3.1112e-06 3.0786e-06 3.0442e-06 3.0068e-06 2.9661e-06 2.9209e-06 2.8698e-06 2.8101e-06 2.7360e-06
5.6300e+03 3.0853e-06 3.0529e-06 3.0187e-06 2.9817e-06 2.9413e-06 2.8964e-06 2.8458e-06 2.7867e-06 2.7136e-06
5.6500e+03 3.0836e-06 3.0511e-06 3.0167e-06 2.9795e-06 2.9389e-06 2.8938e-06 2.8428e-06 2.7832e-06 2.7095e-06
5.6700e+03 3.0656e-06 3.0334e-06 2.9993e-06 2.9624e-06 2.9221e-06 2.8773e-06 2.8267e-06 2.7675e-06 2.6942e-06
5.6900e+03 3.0289e-06 2.9974e-06 2.9641e-06 2.9280e-06 2.8887e-06 2.8451e-06 2.7958e-06 2.7383e-06 2.6670e-06
5.7100e+03 3.0305e-06 2.9989e-06 2.9654e-06 2.9292e-06 2.8896e-06 2.8456e-06 2.7958e-06 2.7376e-06 2.6655e-06
5.7300e+03 3.0109e-06 2.9796e-06 2.9464e-06 2.9105e-06 2.8713e-06 2.8277e-06 2.7784e-06 2.7208e-06 2.6494e-06
5.7500e+03 2.9928e-06 2.9618e-06 2.9289e-06 2.8933e-06 2.8545e-06 2.8113e-06 2.7623e-06 2.7051e-06 2.6342e-06
5.7700e+03 2.9707e-06 2.9399e-06 2.9074e-06 2.8721e-06 2.8337e-06 2.7910e-06 2.7427e-06 2.6864e-06 2.6165e-06
5.7900e+03 2.9628e-06 2.9322e-06 2.8998e-06 2.8646e-06 2.8263e-06 2.7836e-06 2.7352e-06 2.6787e-06 2.6086e-06
5.8100e+03 2.9362e-06 2.9060e-06 2.8740e-06 2.8393e-06 2.8015e-06 2.7595e-06 2.7120e-06 2.6566e-06 2.5878e-06
5.8300e+03 2.9220e-06 2.8919e-06 2.8601e-06 2.8256e-06 2.7879e-06 2.7461e-06 2.6988e-06 2.6435e-06 2.5749e-06
5.8500e+03 2.9097e-06 2.8798e-06 2.8480e-06 2.8136e-06 2.7761e-06 2.7344e-06 2.6872e-06 2.6321e-06 2.5637e-06
5.8700e+03 2.8838e-06 2.8542e-06 2.8229e-06 2.7891e-06 2.7521e-06 2.7111e-06 2.6646e-06 2.6104e-06 2.5432e-06
5.8900e+03 2.8650e-06 2.8359e-06 2.8051e-06 2.7717e-06 2.7353e-06 2.6948e-06 2.6490e-06 2.5955e-06 2.5292e-06
5.9100e+03 2.8569e-06 2.8279e-06 2.7972e-06 2.7638e-06 2.7274e-06 2.6868e-06 2.6408e-06 2.5870e-06 2.5202e-06
5.9300e+03 2.8398e-06 2.8109e-06 2.7803e-06 2.7471e-06 2.7109e-06 2.6706e-06 2.6250e-06 2.5717e-06 2.5056e-06
5.9500e+03 2.8166e-06 2.7882e-06 2.7580e-06 2.7254e-06 2.6898e-06 2.6502e-06 2.6053e-06 2.5530e-06 2.4880e-06
5.9700e+03 2.8103e-06 2.7817e-06 2.7514e-06 2.7186e-06 2.6828e-06 2.6430e-06 2.5979e-06 2.5452e-06 2.4798e-06
5.9900e+03 2.7933e-06 2.7649e-06 2.7348e-06 2.7023e-06 2.6667e-06 2.6272e-06 2.5825e-06 2.5303e-06 2.4655e-06
6.0100e+03 2.7756e-06 2.7475e-06 2.7177e-06 2.6855e-06 2.6504e-06 2.6113e-06 2.5671e-06 2.5155e-06 2.4514e-06
6.0300e+03 2.7602e-06 2.7323e-06 2.7027e-06 2.6706e-06 2.6356e-06 2.5967e-06 2.5527e-06 2.5012e-06 2.4375e-06
6.0500e+03 2.7398e-06 2.7121e-06 2.6828e-06 2.6511e-06 2.6164e-06 2.5779e-06 2.5344e-06 2.4836e-06 2.4205e-06
6.0700e+03 2.7244e-06 2.6969e-06 2.6679e-06 2.6365e-06 2.6022e-06 2.5640e-06 2.5209e-06 2.4705e-06 2.4080e-06
6.0900e+03 2.7043e-06 2.6772e-06 2.6486e-06 2.6176e-06 2.5837e-06 2.5461e-06 2.5036e-06 2.4539e-06 2.3924e-06
6.1100e+03 2.6841e-06 2.6574e-06 2.6292e-06 2.5986e-06 2.5653e-06 2.5282e-06 2.4864e-06 2.4375e-06 2.3769e-06
6.1300e+03 2.6771e-06 2.6502e-06 2.6218e-06 2.5910e-06 2.5575e-06 2.5202e-06 2.4780e-06 2.4288e-06 2.3678e-06
6.1500e+03 2.6644e-06 2.6377e-06 2.6094e-06 2.5788e-06 2.5453e-06 2.5082e-06 2.4661e-06 2.4171e-06 2.3563e-06
6.1700e+03 2.6496e-06 2.6231e-06 2.5951e-06 2.5647e-06 2.5315e-06 2.4946e-06 2.4529e-06 2.4042e-06 2.3439e-06
6.1900e+03 2.6360e-06 2.6097e-06 2.5818e-06 2.5515e-06 2.5185e-06 2.4818e-06 2.4403e-06 2.3918e-06 2.3318e-06
6.2100e+03 2.6218e-06 2.5956e-06 2.5680e-06 2.5380e-06 2.5053e-06 2.4689e-06 2.4277e-06 2.3796e-06 2.3200e-06
6.2300e+03 2.5969e-06 2.5714e-06 2.5444e-06 2.5151e-06 2.4832e-06 2.4478e-06 2.4076e-06 2.3607e-06 2.3026e-06
6.2500e+03 2.5816e-06 2.5561e-06 2.5292e-06 2.5000e-06 2.4682e-06 2.4328e-06 2.3928e-06 2.3462e-06 2.2884e-06
6.2700e+03 2.5673e-06 2.5420e-06 2.5152e-06 2.4862e-06 2.4546e-06 2.4194e-06 2.3797e-06 2.3333e-06 2.2759e-06
6.2900e+03 2.5591e-06 2.5337e-06 2.5069e-06 2.4778e-06 2.4461e-06 2.4108e-06 2.3709e-06 2.3243e-06 2.2666e-06
6.3100e+03 2.5390e-06 2.5140e-06 2.4876e-06 2.4590e-06 2.4277e-06 2.3930e-06 2.3538e-06 2.3080e-06 2.2513e-06
6.3300e+03 2.5335e-06 2.5085e-06 2.4820e-06 2.4533e-06 2.4219e-06 2.3870e-06 2.3476e-06 2.3015e-06 2.2444e-06
6.3500e+03 2.5147e-06 2.4900e-06 2.4637e-06 2.4353e-06 2.4043e-06 2.3698e-06 2.3308e-06 2.2853e-06 2.2289e-06
6.3700e+03 2.5031e-06 2.4786e-06 2.4527e-06 2.4246e-06 2.3939e-06 2.3597e-06 2.3211e-06 2.2759e-06 2.2199e-06
6.3900e+03 2.4848e-06 2.4605e-06 2.4347e-06 2.4068e-06 2.3764e-06 2.3425e-06 2.3042e-06 2.2595e-06 2.2042e-06
6.4200e+03 2.4671e-06 2.4430e-06 2.4174e-06 2.3898e-06 2.3595e-06 2.3259e-06 2.2879e-06 2.2434e-06 2.1884e-06
6.4600e+03 2.4360e-06 2.4124e-06 2.3873e-06 2.3602e-06 2.3306e-06 2.2976e-06 2.2603e-06 2.2167e-06 2.1628e-06
6.5000e+03 2.4072e-06 2.3840e-06 2.3595e-06 2.3329e-06 2.3039e-06 2.2715e-06 2.2349e-06 2.1922e-06 2.1392e-06
6.5400e+03 2.3836e-06 2.3605e-06 2.3362e-06 2.3097e-06 2.2809e-06 2.2487e-06 2.2124e-06 2.1699e-06 2.1173e-06
6.5800e+03 2.3577e-06 2.3350e-06 2.3110e-06 2.2850e-06 2.2565e-06 2.2249e-06 2.1890e-06 2.1472e-06 2.0953e-06
6.6200e+03 2.3295e-06 2.3072e-06 2.2836e-06 2.2580e-06 2.2300e-06 2.1989e-06 2.1637e-06 2.1225e-06 2.0716e-06
6.6600e+03 2.3045e-06 2.2825e-06 2.2592e-06 2.2340e-06 2.2065e-06 2.1758e-06 2.1411e-06 2.1006e-06 2.0503e-06
6.7000e+03 2.2775e-06 2.2559e-06 2.2331e-06 2.2083e-06 2.1813e-06 2.1512e-06 2.1171e-06 2.0773e-06 2.0279e-06
6.7400e+03 2.2502e-06 2.2290e-06 2.2066e-06 2.1823e-06 2.1558e-06 2.1262e-06 2.0928e-06 2.0537e-06 2.0053e-06
6.7800e+03 2.2271e-06 2.2062e-06 2.1840e-06 2.1600e-06 2.1337e-06 2.1045e-06 2.0714e-06 2.0328e-06 1.9849e-06
6.8200e+03 2.2020e-06 2.1813e-06 2.1595e-06 2.1358e-06 2.1100e-06 2.0812e-06 2.0486e-06 2.0106e-06 1.9635e-06
6.8600e+03 2.1781e-06 2.1578e-06 2.1363e-06 2.1130e-06 2.0875e-06 2.0592e-06 2.0272e-06 1.9897e-06 1.9434e-06
6.9000e+03 2.1535e-06 2.1335e-06 2.1124e-06 2.0894e-06 2.0644e-06 2.0365e-06 2.0050e-06 1.9681e-06 1.9225e-06
6.9400e+03 2.1289e-06 2.1093e-06 2.0885e-06 2.0659e-06 2.0413e-06 2.0139e-06 1.9829e-06 1.9467e-06 1.9019e-06
6.9800e+03 2.1072e-06 2.0878e-06 2.0672e-06 2.0450e-06 2.0207e-06 1.9936e-06 1.9630e-06 1.9273e-06 1.8830e-06
7.0200e+03 2.0805e-06 2.0615e-06 2.0415e-06 2.0197e-06 1.9960e-06 1.9696e-06 1.9397e-06 1.9048e-06 1.8616e-06
7.0600e+03 2.0611e-06 2.0422e-06 2.0223e-06 2.0007e-06 1.9772e-06 1.9510e-06 1.9213e-06 1.8867e-06 1.8438e-06
7.1000e+03 2.0389e-06 2.0204e-06 2.0007e-06 1.9795e-06 1.9563e-06 1.9304e-06 1.9012e-06 1.8671e-06 1.8248e-06
7.1400e+03 2.0168e-06 1.9985e-06 1.9792e-06 1.9582e-06 1.9354e-06 1.9100e-06 1.8812e-06 1.8477e-06 1.8061e-06
7.1800e+03 1.9950e-06 1.9769e-06 1.9579e-06 1.9373e-06 1.9148e-06 1.8897e-06 1.8614e-06 1.8284e-06 1.7875e-06
7.2200e+03 1.9739e-06 1.9562e-06 1.9375e-06 1.9172e-06 1.8950e-06 1.8703e-06 1.8424e-06 1.8098e-06 1.7695e-06
7.2600e+03 1.9525e-06 1.9350e-06 1.9166e-06 1.8966e-06 1.8747e-06 1.8505e-06 1.8230e-06 1.7909e-06 1.7513e-06
7.3000e+03 1.9326e-06 1.9154e-06 1.8972e-06 1.8774e-06 1.8559e-06 1.8319e-06 1.8048e-06 1.7732e-06 1.7340e-06
7.3400e+03 1.9109e-06 1.8939e-06 1.8760e-06 1.8566e-06 1.8354e-06 1.8119e-06 1.7853e-06 1.7542e-06 1.7158e-06
7.3800e+03 1.8920e-06 1.8753e-06 1.8576e-06 1.8384e-06 1.8175e-06 1.7942e-06 1.7679e-06 1.7372e-06 1.6993e-06
7.4200e+03 1.8710e-06 1.8545e-06 1.8371e-06 1.8182e-06 1.7976e-06 1.7747e-06 1.7489e-06 1.7187e-06 1.6814e-06
7.4600e+03 1.8499e-06 1.8339e-06 1.8170e-06 1.7986e-06 1.7785e-06 1.7561e-06 1.7308e-06 1.7013e-06 1.6647e-06
7.5000e+03 1.8331e-06 1.8171e-06 1.8003e-06 1.7820e-06 1.7620e-06 1.7398e-06 1.7147e-06 1.6854e-06 1.6492e-06
7.5400e+03 1.8142e-06 1.7984e-06 1.7817e-06 1.7636e-06 1.7439e-06 1.7219e-06 1.6971e-06 1.6682e-06 1.6324e-06
7.5800e+03 1.7955e-06 1.7799e-06 1.7634e-06 1.7455e-06 1.7259e-06 1.7042e-06 1.6796e-06 1.6509e-06 1.6153e-06
7.6200e+03 1.7767e-06 1.7612e-06 1.7449e-06 1.7272e-06 1.7079e-06 1.6865e-06 1.6622e-06 1.6338e-06 1.5986e-06
7.6600e+03 1.7580e-06 1.7428e-06 1.7266e-06 1.7092e-06 1.6901e-06 1.6688e-06 1.6448e-06 1.6166e-06 1.5817e-06
7.7000e+03 1.7387e-06 1.7236e-06 1.7077e-06 1.6905e-06 1.6717e-06 1.6508e-06 1.6271e-06 1.5994e-06 1.5650e-06
7.7400e+03 1.7216e-06 1.7067e-06 1.6909e-06 1.6738e-06 1.6552e-06 1.6344e-06 1.6109e-06 1.5833e-06 1.5491e-06
7.7800e+03 1.7039e-06 1.6892e-06 1.6736e-06 1.6568e-06 1.6383e-06 1.6178e-06 1.5945e-06 1.5673e-06 1.5334e-06
7.8200e+03 1.6867e-06 1.6722e-06 1.6568e-06 1.6402e-06 1.6220e-06 1.6017e-06 1.5787e-06 1.5519e-06 1.5184e-06
7.8600e+03 1.6694e-06 1.6551e-06 1.6399e-06 1.6234e-06 1.6054e-06 1.5854e-06 1.5627e-06 1.5361e-06 1.5029e-06
7.9000e+03 1.6530e-06 1.6389e-06 1.6239e-06 1.6077e-06 1.5899e-06 1.5702e-06 1.5478e-06 1.5216e-06 1.4890e-06
7.9400e+03 1.6365e-06 1.6225e-06 1.6077e-06 1.5917e-06 1.5741e-06 1.5546e-06 1.5325e-06 1.5066e-06 1.4742e-06
7.9800e+03 1.6208e-06 1.6070e-06 1.5924e-06 1.5766e-06 1.5593e-06 1.5401e-06 1.5183e-06 1.4927e-06 1.4609e-06
8.0200e+03 1.6041e-06 1.5906e-06 1.5762e-06 1.5606e-06 1.5436e-06 1.5247e-06 1.5032e-06 1.4781e-06 1.4468e-06
8.0600e+03 1.5887e-06 1.5753e-06 1.5612e-06 1.5458e-06 1.5291e-06 1.5105e-06 1.4894e-06 1.4647e-06 1.4338e-06
8.1000e+03 1.5747e-06 1.5615e-06 1.5475e-06 1.5323e-06 1.5158e-06 1.4973e-06 1.4764e-06 1.4520e-06 1.4215e-06
8.1400e+03 1.5586e-06 1.5456e-06 1.5319e-06 1.5171e-06 1.5008e-06 1.4828e-06 1.4624e-06 1.4385e-06 1.4087e-06
8.1800e+03 1.5453e-06 1.5325e-06 1.5189e-06 1.5042e-06 1.4881e-06 1.4703e-06 1.4500e-06 1.4263e-06 1.3968e-06
8.2200e+03 1.5314e-06 1.5187e-06 1.5052e-06 1.4907e-06 1.4749e-06 1.4572e-06 1.4372e-06 1.4139e-06 1.3848e-06
8.2600e+03 1.5169e-06 1.5044e-06 1.4912e-06 1.4769e-06 1.4612e-06 1.4438e-06 1.4242e-06 1.4012e-06 1.3725e-06
8.3000e+03 1.5027e-06 1.4903e-06 1.4773e-06 1.4631e-06 1.4477e-06 1.4305e-06 1.4111e-06 1.3884e-06 1.3601e-06
8.3400e+03 1.4879e-06 1.4757e-06 1.4628e-06 1.4489e-06 1.4338e-06 1.4169e-06 1.3978e-06 1.3755e-06 1.3478e-06
8.3800e+03 1.4741e-06 1.4620e-06 1.4494e-06 1.4356e-06 1.4206e-06 1.4040e-06 1.3851e-06 1.3631e-06 1.3358e-06
8.4200e+03 1.4611e-06 1.4492e-06 1.4366e-06 1.4230e-06 1.4082e-06 1.3917e-06 1.3730e-06 1.3512e-06 1.3241e-06
8.4600e+03 1.4477e-06 1.4359e-06 1.4235e-06 1.4101e-06 1.3955e-06 1.3792e-06 1.3608e-06 1.3393e-06 1.3126e-06
8.5000e+03 1.4344e-06 1.4228e-06 1.4105e-06 1.3973e-06 1.3828e-06 1.3668e-06 1.3486e-06 1.3273e-06 1.3009e-06
8.5400e+03 1.4214e-06 1.4099e-06 1.3979e-06 1.3848e-06 1.3705e-06 1.3547e-06 1.3368e-06 1.3158e-06 1.2898e-06
8.5800e+03 1.4085e-06 1.3972e-06 1.3853e-06 1.3724e-06 1.3583e-06 1.3426e-06 1.3249e-06 1.3042e-06 1.2785e-06
8.6200e+03 1.3957e-06 1.3845e-06 1.3728e-06 1.3600e-06 1.3461e-06 1.3307e-06 1.3132e-06 1.2928e-06 1.2675e-06
8.6600e+03 1.3831e-06 1.3720e-06 1.3604e-06 1.3478e-06 1.3340e-06 1.3188e-06 1.3015e-06 1.2813e-06 1.2562e-06
8.7000e+03 1.3707e-06 1.3598e-06 1.3483e-06 1.3358e-06 1.3223e-06 1.3072e-06 1.2901e-06 1.2702e-06 1.2455e-06
8.7400e+03 1.3587e-06 1.3480e-06 1.3367e-06 1.3244e-06 1.3110e-06 1.2961e-06 1.2793e-06 1.2597e-06 1.2354e-06
8.7800e+03 1.3463e-06 1.3356e-06 1.3244e-06 1.3123e-06 1.2991e-06 1.2844e-06 1.2677e-06 1.2483e-06 1.2242e-06
8.8200e+03 1.3336e-06 1.3232e-06 1.3121e-06 1.3002e-06 1.2871e-06 1.2727e-06 1.2563e-06 1.2372e-06 1.2134e-06
8.8600e+03 1.3216e-06 1.3113e-06 1.3004e-06 1.2887e-06 1.2758e-06 1.2616e-06 1.2455e-06 1.2267e-06 1.2034e-06
8.9000e+03 1.3102e-06 1.3000e-06 1.2892e-06 1.2776e-06 1.2650e-06 1.2509e-06 1.2350e-06 1.2165e-06 1.1935e-06
8.9400e+03 1.2994e-06 1.2893e-06 1.2786e-06 1.2671e-06 1.2545e-06 1.2405e-06 1.2247e-06 1.2063e-06 1.1834e-06
8.9800e+03 1.2873e-06 1.2773e-06 1.2668e-06 1.2554e-06 1.2431e-06 1.2293e-06 1.2138e-06 1.1957e-06 1.1732e-06
9.0200e+03 1.2771e-06 1.2672e-06 1.2568e-06 1.2456e-06 1.2334e-06 1.2198e-06 1.2044e-06 1.1865e-06 1.1643e-06
9.0600e+03 1.2665e-06 1.2568e-06 1.2465e-06 1.2354e-06 1.2233e-06 1.2098e-06 1.1946e-06 1.1769e-06 1.1550e-06
9.1000e+03 1.2544e-06 1.2448e-06 1.2347e-06 1.2237e-06 1.2118e-06 1.1986e-06 1.1837e-06 1.1663e-06 1.1447e-06
9.1400e+03 1.2437e-06 1.2341e-06 1.2241e-06 1.2133e-06 1.2015e-06 1.1884e-06 1.1736e-06 1.1564e-06 1.1350e-06
9.1800e+03 1.2339e-06 1.2245e-06 1.2146e-06 1.2039e-06 1.1922e-06 1.1793e-06 1.1647e-06 1.1477e-06 1.1266e-06
