#K0 hydro vt1 mean contrast spectra for all mus -- with molecular opacities, fixed rows
wavelength   i10       i09         i08        i07       i06        i05        i04       i03
4.3100e+03 4.9991e-06 4.9329e-06 4.8613e-06 4.7839e-06 4.6989e-06 4.6047e-06 4.4976e-06 4.3731e-06 4.2210e-06
4.3300e+03 5.0315e-06 4.9652e-06 4.8934e-06 4.8156e-06 4.7300e-06 4.6348e-06 4.5261e-06 4.3994e-06 4.2438e-06
4.3500e+03 4.8306e-06 4.7686e-06 4.7017e-06 4.6296e-06 4.5504e-06 4.4628e-06 4.3631e-06 4.2473e-06 4.1058e-06
4.3700e+03 4.7596e-06 4.6982e-06 4.6320e-06 4.5605e-06 4.4823e-06 4.3957e-06 4.2975e-06 4.1837e-06 4.0453e-06
4.3900e+03 4.7480e-06 4.6852e-06 4.6175e-06 4.5444e-06 4.4644e-06 4.3759e-06 4.2756e-06 4.1598e-06 4.0194e-06
4.4100e+03 4.5394e-06 4.4821e-06 4.4207e-06 4.3548e-06 4.2830e-06 4.2041e-06 4.1151e-06 4.0128e-06 3.8892e-06
4.4300e+03 4.5512e-06 4.4922e-06 4.4289e-06 4.3609e-06 4.2868e-06 4.2050e-06 4.1129e-06 4.0070e-06 3.8795e-06
4.4500e+03 4.5240e-06 4.4646e-06 4.4008e-06 4.3323e-06 4.2576e-06 4.1753e-06 4.0825e-06 3.9758e-06 3.8474e-06
4.4700e+03 4.3559e-06 4.3012e-06 4.2429e-06 4.1804e-06 4.1125e-06 4.0380e-06 3.9543e-06 3.8585e-06 3.7432e-06
4.4900e+03 4.4097e-06 4.3527e-06 4.2917e-06 4.2261e-06 4.1546e-06 4.0759e-06 3.9873e-06 3.8858e-06 3.7636e-06
4.5100e+03 4.3418e-06 4.2855e-06 4.2252e-06 4.1606e-06 4.0902e-06 4.0130e-06 3.9263e-06 3.8271e-06 3.7083e-06
4.5300e+03 4.2202e-06 4.1676e-06 4.1116e-06 4.0517e-06 3.9868e-06 3.9158e-06 3.8364e-06 3.7458e-06 3.6372e-06
4.5500e+03 4.2580e-06 4.2041e-06 4.1465e-06 4.0847e-06 4.0176e-06 3.9438e-06 3.8609e-06 3.7659e-06 3.6516e-06
4.5700e+03 4.2584e-06 4.2041e-06 4.1459e-06 4.0835e-06 4.0155e-06 3.9407e-06 3.8566e-06 3.7600e-06 3.6436e-06
4.5900e+03 4.1136e-06 4.0627e-06 4.0085e-06 3.9507e-06 3.8881e-06 3.8195e-06 3.7428e-06 3.6552e-06 3.5501e-06
4.6100e+03 4.1660e-06 4.1140e-06 4.0584e-06 3.9988e-06 3.9339e-06 3.8626e-06 3.7823e-06 3.6901e-06 3.5789e-06
4.6300e+03 4.1262e-06 4.0745e-06 4.0194e-06 3.9602e-06 3.8958e-06 3.8250e-06 3.7452e-06 3.6537e-06 3.5432e-06
4.6500e+03 4.1039e-06 4.0537e-06 3.9999e-06 3.9422e-06 3.8792e-06 3.8098e-06 3.7316e-06 3.6418e-06 3.5333e-06
4.6700e+03 4.1027e-06 4.0523e-06 3.9982e-06 3.9402e-06 3.8769e-06 3.8072e-06 3.7285e-06 3.6378e-06 3.5280e-06
4.6900e+03 4.0816e-06 4.0309e-06 3.9766e-06 3.9183e-06 3.8545e-06 3.7843e-06 3.7048e-06 3.6133e-06 3.5023e-06
4.7100e+03 4.0328e-06 3.9826e-06 3.9290e-06 3.8715e-06 3.8089e-06 3.7402e-06 3.6629e-06 3.5742e-06 3.4672e-06
4.7300e+03 4.0608e-06 4.0102e-06 3.9559e-06 3.8977e-06 3.8342e-06 3.7643e-06 3.6853e-06 3.5944e-06 3.4842e-06
4.7500e+03 4.0092e-06 3.9597e-06 3.9066e-06 3.8496e-06 3.7874e-06 3.7189e-06 3.6415e-06 3.5524e-06 3.4444e-06
4.7700e+03 3.9808e-06 3.9318e-06 3.8794e-06 3.8231e-06 3.7617e-06 3.6941e-06 3.6177e-06 3.5298e-06 3.4233e-06
4.7900e+03 3.9619e-06 3.9131e-06 3.8608e-06 3.8048e-06 3.7437e-06 3.6765e-06 3.6008e-06 3.5137e-06 3.4086e-06
4.8100e+03 3.9022e-06 3.8547e-06 3.8039e-06 3.7493e-06 3.6898e-06 3.6243e-06 3.5504e-06 3.4654e-06 3.3626e-06
4.8300e+03 3.9402e-06 3.8920e-06 3.8403e-06 3.7847e-06 3.7239e-06 3.6568e-06 3.5808e-06 3.4931e-06 3.3867e-06
4.8500e+03 3.8933e-06 3.8457e-06 3.7947e-06 3.7399e-06 3.6801e-06 3.6141e-06 3.5397e-06 3.4539e-06 3.3501e-06
4.8700e+03 3.8457e-06 3.7990e-06 3.7490e-06 3.6953e-06 3.6368e-06 3.5723e-06 3.4996e-06 3.4159e-06 3.3146e-06
4.8900e+03 3.8303e-06 3.7839e-06 3.7340e-06 3.6805e-06 3.6221e-06 3.5577e-06 3.4849e-06 3.4010e-06 3.2994e-06
4.9100e+03 3.8057e-06 3.7596e-06 3.7103e-06 3.6573e-06 3.5995e-06 3.5358e-06 3.4640e-06 3.3813e-06 3.2812e-06
4.9300e+03 3.7738e-06 3.7281e-06 3.6791e-06 3.6264e-06 3.5691e-06 3.5060e-06 3.4347e-06 3.3528e-06 3.2537e-06
4.9500e+03 3.7401e-06 3.6951e-06 3.6470e-06 3.5953e-06 3.5390e-06 3.4771e-06 3.4071e-06 3.3266e-06 3.2293e-06
4.9700e+03 3.7271e-06 3.6827e-06 3.6351e-06 3.5839e-06 3.5281e-06 3.4666e-06 3.3971e-06 3.3169e-06 3.2198e-06
4.9900e+03 3.7065e-06 3.6620e-06 3.6143e-06 3.5632e-06 3.5075e-06 3.4462e-06 3.3770e-06 3.2974e-06 3.2011e-06
5.0100e+03 3.6460e-06 3.6024e-06 3.5558e-06 3.5058e-06 3.4514e-06 3.3916e-06 3.3242e-06 3.2468e-06 3.1534e-06
5.0300e+03 3.6665e-06 3.6227e-06 3.5756e-06 3.5251e-06 3.4700e-06 3.4093e-06 3.3408e-06 3.2618e-06 3.1662e-06
5.0500e+03 3.6122e-06 3.5694e-06 3.5236e-06 3.4745e-06 3.4209e-06 3.3620e-06 3.2954e-06 3.2188e-06 3.1260e-06
5.0700e+03 3.6000e-06 3.5573e-06 3.5116e-06 3.4625e-06 3.4090e-06 3.3502e-06 3.2838e-06 3.2074e-06 3.1149e-06
5.0900e+03 3.5866e-06 3.5439e-06 3.4982e-06 3.4491e-06 3.3956e-06 3.3368e-06 3.2704e-06 3.1941e-06 3.1018e-06
5.1100e+03 3.5372e-06 3.4955e-06 3.4510e-06 3.4032e-06 3.3513e-06 3.2942e-06 3.2298e-06 3.1560e-06 3.0669e-06
5.1300e+03 3.5417e-06 3.5001e-06 3.4556e-06 3.4077e-06 3.3554e-06 3.2977e-06 3.2326e-06 3.1575e-06 3.0665e-06
5.1500e+03 3.5064e-06 3.4651e-06 3.4209e-06 3.3735e-06 3.3218e-06 3.2650e-06 3.2009e-06 3.1271e-06 3.0380e-06
5.1700e+03 3.5138e-06 3.4722e-06 3.4276e-06 3.3796e-06 3.3273e-06 3.2696e-06 3.2045e-06 3.1296e-06 3.0390e-06
5.1900e+03 3.4676e-06 3.4270e-06 3.3836e-06 3.3369e-06 3.2861e-06 3.2301e-06 3.1669e-06 3.0941e-06 3.0060e-06
5.2100e+03 3.4483e-06 3.4082e-06 3.3651e-06 3.3189e-06 3.2684e-06 3.2129e-06 3.1501e-06 3.0778e-06 2.9902e-06
5.2300e+03 3.4199e-06 3.3802e-06 3.3377e-06 3.2920e-06 3.2422e-06 3.1874e-06 3.1256e-06 3.0544e-06 2.9683e-06
5.2500e+03 3.4178e-06 3.3779e-06 3.3351e-06 3.2891e-06 3.2389e-06 3.1836e-06 3.1210e-06 3.0489e-06 2.9617e-06
5.2700e+03 3.4134e-06 3.3739e-06 3.3314e-06 3.2857e-06 3.2358e-06 3.1807e-06 3.1183e-06 3.0463e-06 2.9589e-06
5.2900e+03 3.3539e-06 3.3153e-06 3.2740e-06 3.2296e-06 3.1812e-06 3.1278e-06 3.0675e-06 2.9981e-06 2.9140e-06
5.3100e+03 3.3449e-06 3.3063e-06 3.2648e-06 3.2203e-06 3.1718e-06 3.1183e-06 3.0579e-06 2.9884e-06 2.9043e-06
5.3300e+03 3.3291e-06 3.2910e-06 3.2500e-06 3.2060e-06 3.1579e-06 3.1048e-06 3.0448e-06 2.9754e-06 2.8914e-06
5.3500e+03 3.3116e-06 3.2736e-06 3.2329e-06 3.1891e-06 3.1413e-06 3.0885e-06 3.0289e-06 2.9602e-06 2.8769e-06
5.3700e+03 3.2926e-06 3.2551e-06 3.2148e-06 3.1715e-06 3.1242e-06 3.0721e-06 3.0131e-06 2.9450e-06 2.8626e-06
5.3900e+03 3.2803e-06 3.2429e-06 3.2027e-06 3.1595e-06 3.1123e-06 3.0601e-06 3.0011e-06 2.9330e-06 2.8503e-06
5.4100e+03 3.2595e-06 3.2225e-06 3.1828e-06 3.1401e-06 3.0934e-06 3.0419e-06 2.9835e-06 2.9162e-06 2.8344e-06
5.4300e+03 3.2158e-06 3.1798e-06 3.1412e-06 3.0996e-06 3.0543e-06 3.0042e-06 2.9475e-06 2.8821e-06 2.8027e-06
5.4500e+03 3.2230e-06 3.1867e-06 3.1477e-06 3.1057e-06 3.0598e-06 3.0092e-06 2.9517e-06 2.8854e-06 2.8048e-06
5.4700e+03 3.1979e-06 3.1619e-06 3.1233e-06 3.0817e-06 3.0363e-06 2.9861e-06 2.9293e-06 2.8636e-06 2.7839e-06
5.4900e+03 3.1745e-06 3.1391e-06 3.1011e-06 3.0601e-06 3.0154e-06 2.9659e-06 2.9099e-06 2.8451e-06 2.7664e-06
5.5100e+03 3.1619e-06 3.1264e-06 3.0883e-06 3.0472e-06 3.0024e-06 2.9529e-06 2.8968e-06 2.8319e-06 2.7532e-06
5.5300e+03 3.1687e-06 3.1334e-06 3.0954e-06 3.0544e-06 3.0096e-06 2.9600e-06 2.9036e-06 2.8383e-06 2.7587e-06
5.5500e+03 3.1133e-06 3.0788e-06 3.0418e-06 3.0020e-06 2.9585e-06 2.9104e-06 2.8560e-06 2.7930e-06 2.7165e-06
5.5700e+03 3.1267e-06 3.0919e-06 3.0544e-06 3.0140e-06 2.9699e-06 2.9210e-06 2.8655e-06 2.8012e-06 2.7229e-06
5.5900e+03 3.0858e-06 3.0520e-06 3.0157e-06 2.9765e-06 2.9337e-06 2.8864e-06 2.8327e-06 2.7705e-06 2.6949e-06
5.6100e+03 3.0764e-06 3.0427e-06 3.0065e-06 2.9675e-06 2.9248e-06 2.8776e-06 2.8240e-06 2.7618e-06 2.6860e-06
5.6300e+03 3.0500e-06 3.0166e-06 2.9807e-06 2.9419e-06 2.8996e-06 2.8528e-06 2.7997e-06 2.7383e-06 2.6636e-06
5.6500e+03 3.0501e-06 3.0165e-06 2.9804e-06 2.9414e-06 2.8989e-06 2.8518e-06 2.7983e-06 2.7363e-06 2.6610e-06
5.6700e+03 3.0325e-06 2.9992e-06 2.9634e-06 2.9247e-06 2.8825e-06 2.8358e-06 2.7827e-06 2.7212e-06 2.6463e-06
5.6900e+03 2.9948e-06 2.9623e-06 2.9274e-06 2.8897e-06 2.8485e-06 2.8030e-06 2.7514e-06 2.6916e-06 2.6189e-06
5.7100e+03 2.9985e-06 2.9658e-06 2.9306e-06 2.8927e-06 2.8512e-06 2.8053e-06 2.7531e-06 2.6926e-06 2.6188e-06
5.7300e+03 2.9790e-06 2.9467e-06 2.9118e-06 2.8743e-06 2.8332e-06 2.7877e-06 2.7360e-06 2.6761e-06 2.6030e-06
5.7500e+03 2.9614e-06 2.9293e-06 2.8948e-06 2.8576e-06 2.8169e-06 2.7718e-06 2.7205e-06 2.6610e-06 2.5884e-06
5.7700e+03 2.9392e-06 2.9074e-06 2.8733e-06 2.8364e-06 2.7962e-06 2.7517e-06 2.7011e-06 2.6425e-06 2.5711e-06
5.7900e+03 2.9326e-06 2.9010e-06 2.8669e-06 2.8302e-06 2.7900e-06 2.7454e-06 2.6947e-06 2.6359e-06 2.5640e-06
5.8100e+03 2.9054e-06 2.8742e-06 2.8406e-06 2.8044e-06 2.7649e-06 2.7211e-06 2.6714e-06 2.6137e-06 2.5435e-06
5.8300e+03 2.8917e-06 2.8606e-06 2.8272e-06 2.7912e-06 2.7518e-06 2.7081e-06 2.6585e-06 2.6011e-06 2.5310e-06
5.8500e+03 2.8802e-06 2.8492e-06 2.8159e-06 2.7799e-06 2.7406e-06 2.6971e-06 2.6477e-06 2.5903e-06 2.5204e-06
5.8700e+03 2.8538e-06 2.8233e-06 2.7905e-06 2.7551e-06 2.7164e-06 2.6736e-06 2.6250e-06 2.5686e-06 2.5000e-06
5.8900e+03 2.8356e-06 2.8055e-06 2.7732e-06 2.7383e-06 2.7002e-06 2.6580e-06 2.6100e-06 2.5544e-06 2.4866e-06
5.9100e+03 2.8282e-06 2.7982e-06 2.7660e-06 2.7310e-06 2.6928e-06 2.6505e-06 2.6023e-06 2.5463e-06 2.4780e-06
5.9300e+03 2.8113e-06 2.7814e-06 2.7493e-06 2.7146e-06 2.6767e-06 2.6347e-06 2.5869e-06 2.5315e-06 2.4639e-06
5.9500e+03 2.7881e-06 2.7587e-06 2.7271e-06 2.6930e-06 2.6557e-06 2.6144e-06 2.5675e-06 2.5130e-06 2.4466e-06
5.9700e+03 2.7825e-06 2.7530e-06 2.7212e-06 2.6869e-06 2.6494e-06 2.6078e-06 2.5606e-06 2.5058e-06 2.4389e-06
5.9900e+03 2.7657e-06 2.7364e-06 2.7049e-06 2.6708e-06 2.6336e-06 2.5924e-06 2.5455e-06 2.4912e-06 2.4249e-06
6.0100e+03 2.7483e-06 2.7193e-06 2.6881e-06 2.6544e-06 2.6176e-06 2.5769e-06 2.5305e-06 2.4768e-06 2.4114e-06
6.0300e+03 2.7330e-06 2.7041e-06 2.6731e-06 2.6396e-06 2.6029e-06 2.5623e-06 2.5162e-06 2.4627e-06 2.3975e-06
6.0500e+03 2.7124e-06 2.6838e-06 2.6530e-06 2.6198e-06 2.5836e-06 2.5434e-06 2.4978e-06 2.4450e-06 2.3807e-06
6.0700e+03 2.6973e-06 2.6690e-06 2.6385e-06 2.6056e-06 2.5697e-06 2.5300e-06 2.4848e-06 2.4324e-06 2.3686e-06
6.0900e+03 2.6774e-06 2.6494e-06 2.6193e-06 2.5869e-06 2.5515e-06 2.5123e-06 2.4677e-06 2.4161e-06 2.3533e-06
6.1100e+03 2.6571e-06 2.6296e-06 2.6000e-06 2.5680e-06 2.5331e-06 2.4945e-06 2.4507e-06 2.3999e-06 2.3380e-06
6.1300e+03 2.6507e-06 2.6230e-06 2.5932e-06 2.5610e-06 2.5259e-06 2.4870e-06 2.4428e-06 2.3916e-06 2.3294e-06
6.1500e+03 2.6384e-06 2.6108e-06 2.5811e-06 2.5490e-06 2.5140e-06 2.4753e-06 2.4312e-06 2.3802e-06 2.3181e-06
6.1700e+03 2.6238e-06 2.5965e-06 2.5670e-06 2.5352e-06 2.5005e-06 2.4620e-06 2.4183e-06 2.3677e-06 2.3060e-06
6.1900e+03 2.6106e-06 2.5834e-06 2.5541e-06 2.5224e-06 2.4878e-06 2.4495e-06 2.4060e-06 2.3556e-06 2.2942e-06
6.2100e+03 2.5966e-06 2.5696e-06 2.5406e-06 2.5092e-06 2.4750e-06 2.4370e-06 2.3938e-06 2.3437e-06 2.2827e-06
6.2300e+03 2.5716e-06 2.5453e-06 2.5170e-06 2.4864e-06 2.4530e-06 2.4159e-06 2.3739e-06 2.3251e-06 2.2657e-06
6.2500e+03 2.5561e-06 2.5299e-06 2.5016e-06 2.4711e-06 2.4378e-06 2.4009e-06 2.3590e-06 2.3105e-06 2.2515e-06
6.2700e+03 2.5419e-06 2.5157e-06 2.4876e-06 2.4573e-06 2.4242e-06 2.3875e-06 2.3459e-06 2.2977e-06 2.2390e-06
6.2900e+03 2.5344e-06 2.5082e-06 2.4800e-06 2.4496e-06 2.4164e-06 2.3796e-06 2.3377e-06 2.2892e-06 2.2302e-06
6.3100e+03 2.5142e-06 2.4885e-06 2.4607e-06 2.4308e-06 2.3980e-06 2.3618e-06 2.3207e-06 2.2730e-06 2.2151e-06
6.3300e+03 2.5095e-06 2.4836e-06 2.4558e-06 2.4257e-06 2.3929e-06 2.3564e-06 2.3150e-06 2.2670e-06 2.2086e-06
6.3500e+03 2.4904e-06 2.4648e-06 2.4373e-06 2.4075e-06 2.3751e-06 2.3391e-06 2.2982e-06 2.2508e-06 2.1932e-06
6.3700e+03 2.4794e-06 2.4541e-06 2.4268e-06 2.3974e-06 2.3653e-06 2.3296e-06 2.2890e-06 2.2420e-06 2.1847e-06
6.3900e+03 2.4608e-06 2.4356e-06 2.4086e-06 2.3794e-06 2.3475e-06 2.3122e-06 2.2720e-06 2.2255e-06 2.1689e-06
6.4200e+03 2.4436e-06 2.4187e-06 2.3918e-06 2.3629e-06 2.3312e-06 2.2961e-06 2.2562e-06 2.2099e-06 2.1536e-06
6.4600e+03 2.4126e-06 2.3882e-06 2.3619e-06 2.3335e-06 2.3024e-06 2.2680e-06 2.2288e-06 2.1834e-06 2.1282e-06
6.5000e+03 2.3840e-06 2.3601e-06 2.3343e-06 2.3064e-06 2.2760e-06 2.2422e-06 2.2038e-06 2.1593e-06 2.1050e-06
6.5400e+03 2.3607e-06 2.3370e-06 2.3113e-06 2.2836e-06 2.2534e-06 2.2198e-06 2.1816e-06 2.1373e-06 2.0835e-06
6.5800e+03 2.3351e-06 2.3117e-06 2.2864e-06 2.2592e-06 2.2294e-06 2.1963e-06 2.1586e-06 2.1150e-06 2.0618e-06
6.6200e+03 2.3070e-06 2.2840e-06 2.2592e-06 2.2324e-06 2.2030e-06 2.1705e-06 2.1335e-06 2.0906e-06 2.0384e-06
6.6600e+03 2.2823e-06 2.2596e-06 2.2352e-06 2.2088e-06 2.1799e-06 2.1479e-06 2.1114e-06 2.0691e-06 2.0176e-06
6.7000e+03 2.2555e-06 2.2333e-06 2.2093e-06 2.1833e-06 2.1549e-06 2.1235e-06 2.0877e-06 2.0461e-06 1.9955e-06
6.7400e+03 2.2284e-06 2.2065e-06 2.1829e-06 2.1574e-06 2.1296e-06 2.0987e-06 2.0636e-06 2.0229e-06 1.9733e-06
6.7800e+03 2.2055e-06 2.1838e-06 2.1605e-06 2.1353e-06 2.1078e-06 2.0773e-06 2.0425e-06 2.0022e-06 1.9531e-06
6.8200e+03 2.1804e-06 2.1591e-06 2.1362e-06 2.1114e-06 2.0843e-06 2.0542e-06 2.0200e-06 1.9803e-06 1.9320e-06
6.8600e+03 2.1568e-06 2.1359e-06 2.1133e-06 2.0889e-06 2.0622e-06 2.0326e-06 1.9989e-06 1.9599e-06 1.9124e-06
6.9000e+03 2.1324e-06 2.1117e-06 2.0895e-06 2.0655e-06 2.0392e-06 2.0101e-06 1.9770e-06 1.9386e-06 1.8918e-06
6.9400e+03 2.1079e-06 2.0876e-06 2.0657e-06 2.0421e-06 2.0163e-06 1.9877e-06 1.9552e-06 1.9174e-06 1.8715e-06
6.9800e+03 2.0864e-06 2.0664e-06 2.0448e-06 2.0215e-06 1.9960e-06 1.9678e-06 1.9356e-06 1.8983e-06 1.8530e-06
7.0200e+03 2.0597e-06 2.0401e-06 2.0191e-06 1.9963e-06 1.9714e-06 1.9438e-06 1.9125e-06 1.8761e-06 1.8319e-06
7.0600e+03 2.0406e-06 2.0211e-06 2.0002e-06 1.9776e-06 1.9529e-06 1.9255e-06 1.8943e-06 1.8582e-06 1.8144e-06
7.1000e+03 2.0186e-06 1.9994e-06 1.9788e-06 1.9565e-06 1.9322e-06 1.9052e-06 1.8745e-06 1.8389e-06 1.7957e-06
7.1400e+03 1.9965e-06 1.9777e-06 1.9574e-06 1.9355e-06 1.9115e-06 1.8850e-06 1.8548e-06 1.8198e-06 1.7773e-06
7.1800e+03 1.9748e-06 1.9563e-06 1.9363e-06 1.9147e-06 1.8911e-06 1.8649e-06 1.8352e-06 1.8007e-06 1.7589e-06
7.2200e+03 1.9540e-06 1.9357e-06 1.9160e-06 1.8947e-06 1.8715e-06 1.8457e-06 1.8164e-06 1.7825e-06 1.7412e-06
7.2600e+03 1.9326e-06 1.9146e-06 1.8952e-06 1.8743e-06 1.8514e-06 1.8261e-06 1.7972e-06 1.7638e-06 1.7233e-06
7.3000e+03 1.9130e-06 1.8952e-06 1.8760e-06 1.8553e-06 1.8328e-06 1.8077e-06 1.7793e-06 1.7463e-06 1.7064e-06
7.3400e+03 1.8912e-06 1.8737e-06 1.8549e-06 1.8346e-06 1.8124e-06 1.7878e-06 1.7599e-06 1.7276e-06 1.6883e-06
7.3800e+03 1.8726e-06 1.8553e-06 1.8367e-06 1.8166e-06 1.7947e-06 1.7704e-06 1.7428e-06 1.7109e-06 1.6721e-06
7.4200e+03 1.8515e-06 1.8345e-06 1.8162e-06 1.7964e-06 1.7749e-06 1.7510e-06 1.7238e-06 1.6924e-06 1.6544e-06
7.4600e+03 1.8308e-06 1.8142e-06 1.7964e-06 1.7771e-06 1.7560e-06 1.7326e-06 1.7060e-06 1.6752e-06 1.6379e-06
7.5000e+03 1.8141e-06 1.7976e-06 1.7799e-06 1.7607e-06 1.7398e-06 1.7166e-06 1.6902e-06 1.6597e-06 1.6227e-06
7.5400e+03 1.7951e-06 1.7788e-06 1.7613e-06 1.7423e-06 1.7216e-06 1.6987e-06 1.6726e-06 1.6425e-06 1.6059e-06
7.5800e+03 1.7763e-06 1.7601e-06 1.7427e-06 1.7239e-06 1.7034e-06 1.6807e-06 1.6548e-06 1.6248e-06 1.5884e-06
7.6200e+03 1.7573e-06 1.7413e-06 1.7241e-06 1.7056e-06 1.6853e-06 1.6628e-06 1.6372e-06 1.6076e-06 1.5715e-06
7.6600e+03 1.7384e-06 1.7226e-06 1.7056e-06 1.6872e-06 1.6671e-06 1.6448e-06 1.6195e-06 1.5901e-06 1.5542e-06
7.7000e+03 1.7188e-06 1.7033e-06 1.6865e-06 1.6684e-06 1.6486e-06 1.6266e-06 1.6016e-06 1.5726e-06 1.5373e-06
7.7400e+03 1.7015e-06 1.6861e-06 1.6694e-06 1.6514e-06 1.6318e-06 1.6099e-06 1.5851e-06 1.5562e-06 1.5210e-06
7.7800e+03 1.6837e-06 1.6685e-06 1.6520e-06 1.6342e-06 1.6148e-06 1.5932e-06 1.5687e-06 1.5401e-06 1.5052e-06
7.8200e+03 1.6665e-06 1.6515e-06 1.6352e-06 1.6176e-06 1.5985e-06 1.5771e-06 1.5529e-06 1.5247e-06 1.4902e-06
7.8600e+03 1.6491e-06 1.6342e-06 1.6181e-06 1.6007e-06 1.5817e-06 1.5606e-06 1.5366e-06 1.5087e-06 1.4745e-06
7.9000e+03 1.6328e-06 1.6181e-06 1.6023e-06 1.5852e-06 1.5665e-06 1.5457e-06 1.5221e-06 1.4946e-06 1.4609e-06
7.9400e+03 1.6162e-06 1.6017e-06 1.5860e-06 1.5691e-06 1.5506e-06 1.5300e-06 1.5066e-06 1.4794e-06 1.4459e-06
7.9800e+03 1.6008e-06 1.5864e-06 1.5710e-06 1.5543e-06 1.5361e-06 1.5158e-06 1.4927e-06 1.4659e-06 1.4330e-06
8.0200e+03 1.5842e-06 1.5701e-06 1.5549e-06 1.5384e-06 1.5205e-06 1.5006e-06 1.4779e-06 1.4515e-06 1.4192e-06
8.0600e+03 1.5691e-06 1.5552e-06 1.5402e-06 1.5240e-06 1.5064e-06 1.4867e-06 1.4644e-06 1.4384e-06 1.4067e-06
8.1000e+03 1.5553e-06 1.5416e-06 1.5268e-06 1.5108e-06 1.4933e-06 1.4739e-06 1.4518e-06 1.4261e-06 1.3948e-06
8.1400e+03 1.5395e-06 1.5261e-06 1.5116e-06 1.4959e-06 1.4788e-06 1.4598e-06 1.4382e-06 1.4132e-06 1.3826e-06
8.1800e+03 1.5265e-06 1.5132e-06 1.4988e-06 1.4833e-06 1.4664e-06 1.4476e-06 1.4262e-06 1.4013e-06 1.3710e-06
8.2200e+03 1.5128e-06 1.4997e-06 1.4855e-06 1.4702e-06 1.4534e-06 1.4349e-06 1.4138e-06 1.3893e-06 1.3594e-06
8.2600e+03 1.4986e-06 1.4856e-06 1.4716e-06 1.4565e-06 1.4401e-06 1.4218e-06 1.4010e-06 1.3769e-06 1.3475e-06
8.3000e+03 1.4845e-06 1.4716e-06 1.4578e-06 1.4429e-06 1.4267e-06 1.4086e-06 1.3881e-06 1.3642e-06 1.3352e-06
8.3400e+03 1.4697e-06 1.4571e-06 1.4436e-06 1.4289e-06 1.4129e-06 1.3952e-06 1.3750e-06 1.3517e-06 1.3232e-06
8.3800e+03 1.4560e-06 1.4436e-06 1.4302e-06 1.4157e-06 1.3999e-06 1.3824e-06 1.3625e-06 1.3395e-06 1.3114e-06
8.4200e+03 1.4432e-06 1.4308e-06 1.4175e-06 1.4032e-06 1.3876e-06 1.3702e-06 1.3505e-06 1.3277e-06 1.2998e-06
8.4600e+03 1.4299e-06 1.4177e-06 1.4046e-06 1.3905e-06 1.3751e-06 1.3580e-06 1.3385e-06 1.3160e-06 1.2886e-06
8.5000e+03 1.4166e-06 1.4046e-06 1.3917e-06 1.3777e-06 1.3625e-06 1.3456e-06 1.3264e-06 1.3042e-06 1.2771e-06
8.5400e+03 1.4038e-06 1.3920e-06 1.3792e-06 1.3655e-06 1.3504e-06 1.3338e-06 1.3149e-06 1.2930e-06 1.2663e-06
8.5800e+03 1.3910e-06 1.3793e-06 1.3667e-06 1.3531e-06 1.3383e-06 1.3218e-06 1.3031e-06 1.2815e-06 1.2552e-06
8.6200e+03 1.3784e-06 1.3668e-06 1.3544e-06 1.3409e-06 1.3263e-06 1.3101e-06 1.2917e-06 1.2703e-06 1.2444e-06
8.6600e+03 1.3657e-06 1.3543e-06 1.3420e-06 1.3287e-06 1.3142e-06 1.2981e-06 1.2799e-06 1.2587e-06 1.2330e-06
8.7000e+03 1.3535e-06 1.3422e-06 1.3300e-06 1.3169e-06 1.3026e-06 1.2868e-06 1.2688e-06 1.2480e-06 1.2227e-06
8.7400e+03 1.3418e-06 1.3306e-06 1.3187e-06 1.3057e-06 1.2917e-06 1.2761e-06 1.2583e-06 1.2378e-06 1.2130e-06
8.7800e+03 1.3292e-06 1.3182e-06 1.3064e-06 1.2936e-06 1.2796e-06 1.2642e-06 1.2466e-06 1.2263e-06 1.2017e-06
8.8200e+03 1.3167e-06 1.3058e-06 1.2941e-06 1.2815e-06 1.2678e-06 1.2526e-06 1.2353e-06 1.2154e-06 1.1911e-06
8.8600e+03 1.3048e-06 1.2941e-06 1.2827e-06 1.2703e-06 1.2568e-06 1.2418e-06 1.2248e-06 1.2052e-06 1.1814e-06
8.9000e+03 1.2936e-06 1.2830e-06 1.2717e-06 1.2594e-06 1.2461e-06 1.2313e-06 1.2146e-06 1.1952e-06 1.1718e-06
8.9400e+03 1.2828e-06 1.2723e-06 1.2610e-06 1.2489e-06 1.2356e-06 1.2210e-06 1.2043e-06 1.1851e-06 1.1618e-06
8.9800e+03 1.2707e-06 1.2604e-06 1.2493e-06 1.2374e-06 1.2243e-06 1.2099e-06 1.1935e-06 1.1746e-06 1.1517e-06
9.0200e+03 1.2608e-06 1.2506e-06 1.2397e-06 1.2278e-06 1.2150e-06 1.2007e-06 1.1845e-06 1.1659e-06 1.1433e-06
9.0600e+03 1.2504e-06 1.2403e-06 1.2295e-06 1.2178e-06 1.2050e-06 1.1909e-06 1.1749e-06 1.1565e-06 1.1342e-06
9.1000e+03 1.2383e-06 1.2283e-06 1.2176e-06 1.2061e-06 1.1936e-06 1.1797e-06 1.1640e-06 1.1459e-06 1.1240e-06
9.1400e+03 1.2275e-06 1.2177e-06 1.2071e-06 1.1957e-06 1.1832e-06 1.1695e-06 1.1539e-06 1.1360e-06 1.1143e-06
