K0 100G vt1 mean contrast spectra for all mus -- with molecular opacities, fixed rows
wavelength   i10       i09         i08        i07       i06        i05        i04       i03
4.2700e+03 5.3715e-06 5.3013e-06 5.2252e-06 5.1423e-06 5.0506e-06 4.9478e-06 4.8303e-06 4.6917e-06 4.5193e-06
4.2900e+03 5.1750e-06 5.1086e-06 5.0368e-06 4.9589e-06 4.8731e-06 4.7774e-06 4.6684e-06 4.5405e-06 4.3822e-06
4.3100e+03 5.0305e-06 4.9650e-06 4.8944e-06 4.8179e-06 4.7340e-06 4.6407e-06 4.5350e-06 4.4119e-06 4.2610e-06
4.3300e+03 5.0601e-06 4.9946e-06 4.9238e-06 4.8470e-06 4.7624e-06 4.6682e-06 4.5611e-06 4.4358e-06 4.2816e-06
4.3500e+03 4.8646e-06 4.8033e-06 4.7373e-06 4.6659e-06 4.5877e-06 4.5009e-06 4.4027e-06 4.2883e-06 4.1480e-06
4.3700e+03 4.7956e-06 4.7349e-06 4.6697e-06 4.5992e-06 4.5220e-06 4.4364e-06 4.3398e-06 4.2275e-06 4.0905e-06
4.3900e+03 4.7844e-06 4.7225e-06 4.6559e-06 4.5838e-06 4.5049e-06 4.4176e-06 4.3190e-06 4.2047e-06 4.0655e-06
4.4100e+03 4.5801e-06 4.5234e-06 4.4628e-06 4.3977e-06 4.3268e-06 4.2487e-06 4.1610e-06 4.0599e-06 3.9374e-06
4.4300e+03 4.5914e-06 4.5333e-06 4.4710e-06 4.4038e-06 4.3307e-06 4.2500e-06 4.1593e-06 4.0549e-06 3.9285e-06
4.4500e+03 4.5650e-06 4.5065e-06 4.4437e-06 4.3761e-06 4.3025e-06 4.2212e-06 4.1299e-06 4.0247e-06 3.8974e-06
4.4700e+03 4.4002e-06 4.3462e-06 4.2887e-06 4.2269e-06 4.1598e-06 4.0862e-06 4.0037e-06 3.9090e-06 3.7948e-06
4.4900e+03 4.4515e-06 4.3953e-06 4.3352e-06 4.2704e-06 4.2000e-06 4.1223e-06 4.0353e-06 3.9350e-06 3.8141e-06
4.5100e+03 4.3860e-06 4.3305e-06 4.2711e-06 4.2073e-06 4.1380e-06 4.0618e-06 3.9766e-06 3.8787e-06 3.7611e-06
4.5300e+03 4.2654e-06 4.2134e-06 4.1581e-06 4.0988e-06 4.0347e-06 3.9645e-06 3.8863e-06 3.7967e-06 3.6890e-06
4.5500e+03 4.3008e-06 4.2477e-06 4.1909e-06 4.1299e-06 4.0636e-06 3.9907e-06 3.9092e-06 3.8154e-06 3.7022e-06
4.5700e+03 4.2996e-06 4.2460e-06 4.1887e-06 4.1271e-06 4.0600e-06 3.9861e-06 3.9034e-06 3.8080e-06 3.6929e-06
4.5900e+03 4.1581e-06 4.1078e-06 4.0544e-06 3.9971e-06 3.9352e-06 3.8675e-06 3.7919e-06 3.7054e-06 3.6013e-06
4.6100e+03 4.2070e-06 4.1558e-06 4.1009e-06 4.0420e-06 3.9779e-06 3.9074e-06 3.8285e-06 3.7375e-06 3.6275e-06
4.6300e+03 4.1673e-06 4.1165e-06 4.0621e-06 4.0036e-06 3.9401e-06 3.8701e-06 3.7918e-06 3.7015e-06 3.5924e-06
4.6500e+03 4.1423e-06 4.0928e-06 4.0398e-06 3.9827e-06 3.9205e-06 3.8520e-06 3.7751e-06 3.6865e-06 3.5792e-06
4.6700e+03 4.1401e-06 4.0903e-06 4.0370e-06 3.9796e-06 3.9171e-06 3.8481e-06 3.7706e-06 3.6811e-06 3.5724e-06
4.6900e+03 4.1188e-06 4.0689e-06 4.0153e-06 3.9576e-06 3.8948e-06 3.8254e-06 3.7473e-06 3.6571e-06 3.5476e-06
4.7100e+03 4.0700e-06 4.0204e-06 3.9675e-06 3.9106e-06 3.8487e-06 3.7807e-06 3.7046e-06 3.6169e-06 3.5110e-06
4.7300e+03 4.0953e-06 4.0453e-06 3.9918e-06 3.9342e-06 3.8714e-06 3.8022e-06 3.7244e-06 3.6345e-06 3.5254e-06
4.7500e+03 4.0447e-06 3.9957e-06 3.9434e-06 3.8870e-06 3.8255e-06 3.7578e-06 3.6816e-06 3.5937e-06 3.4869e-06
4.7700e+03 4.0154e-06 3.9670e-06 3.9153e-06 3.8595e-06 3.7989e-06 3.7319e-06 3.6567e-06 3.5699e-06 3.4646e-06
4.7900e+03 3.9956e-06 3.9474e-06 3.8958e-06 3.8403e-06 3.7799e-06 3.7134e-06 3.6387e-06 3.5526e-06 3.4483e-06
4.8100e+03 3.9372e-06 3.8903e-06 3.8401e-06 3.7861e-06 3.7273e-06 3.6625e-06 3.5897e-06 3.5057e-06 3.4040e-06
4.8300e+03 3.9724e-06 3.9248e-06 3.8737e-06 3.8187e-06 3.7587e-06 3.6923e-06 3.6175e-06 3.5309e-06 3.4254e-06
4.8500e+03 3.9256e-06 3.8786e-06 3.8282e-06 3.7740e-06 3.7149e-06 3.6497e-06 3.5764e-06 3.4917e-06 3.3889e-06
4.8700e+03 3.8790e-06 3.8328e-06 3.7835e-06 3.7303e-06 3.6725e-06 3.6087e-06 3.5370e-06 3.4542e-06 3.3538e-06
4.8900e+03 3.8630e-06 3.8171e-06 3.7679e-06 3.7150e-06 3.6572e-06 3.5935e-06 3.5218e-06 3.4389e-06 3.3383e-06
4.9100e+03 3.8375e-06 3.7920e-06 3.7432e-06 3.6907e-06 3.6336e-06 3.5705e-06 3.4997e-06 3.4178e-06 3.3186e-06
4.9300e+03 3.8062e-06 3.7610e-06 3.7126e-06 3.6606e-06 3.6039e-06 3.5414e-06 3.4712e-06 3.3902e-06 3.2919e-06
4.9500e+03 3.7721e-06 3.7277e-06 3.6802e-06 3.6290e-06 3.5733e-06 3.5120e-06 3.4430e-06 3.3634e-06 3.2668e-06
4.9700e+03 3.7586e-06 3.7146e-06 3.6676e-06 3.6170e-06 3.5618e-06 3.5010e-06 3.4325e-06 3.3533e-06 3.2570e-06
4.9900e+03 3.7371e-06 3.6931e-06 3.6460e-06 3.5953e-06 3.5402e-06 3.4794e-06 3.4111e-06 3.3323e-06 3.2367e-06
5.0100e+03 3.6782e-06 3.6351e-06 3.5891e-06 3.5397e-06 3.4859e-06 3.4266e-06 3.3602e-06 3.2836e-06 3.1910e-06
5.0300e+03 3.6963e-06 3.6529e-06 3.6065e-06 3.5565e-06 3.5020e-06 3.4419e-06 3.3743e-06 3.2962e-06 3.2013e-06
5.0500e+03 3.6433e-06 3.6010e-06 3.5559e-06 3.5073e-06 3.4544e-06 3.3960e-06 3.3305e-06 3.2548e-06 3.1628e-06
5.0700e+03 3.6302e-06 3.5880e-06 3.5429e-06 3.4943e-06 3.4415e-06 3.3832e-06 3.3178e-06 3.2422e-06 3.1505e-06
5.0900e+03 3.6156e-06 3.5734e-06 3.5283e-06 3.4797e-06 3.4268e-06 3.3685e-06 3.3030e-06 3.2274e-06 3.1358e-06
5.1100e+03 3.5672e-06 3.5260e-06 3.4821e-06 3.4348e-06 3.3834e-06 3.3268e-06 3.2634e-06 3.1903e-06 3.1018e-06
5.1300e+03 3.5699e-06 3.5288e-06 3.4848e-06 3.4375e-06 3.3858e-06 3.3287e-06 3.2645e-06 3.1902e-06 3.1000e-06
5.1500e+03 3.5352e-06 3.4944e-06 3.4508e-06 3.4038e-06 3.3527e-06 3.2965e-06 3.2333e-06 3.1603e-06 3.0719e-06
5.1700e+03 3.5410e-06 3.4998e-06 3.4557e-06 3.4083e-06 3.3565e-06 3.2994e-06 3.2352e-06 3.1610e-06 3.0710e-06
5.1900e+03 3.4955e-06 3.4554e-06 3.4125e-06 3.3663e-06 3.3160e-06 3.2606e-06 3.1983e-06 3.1262e-06 3.0389e-06
5.2100e+03 3.4755e-06 3.4358e-06 3.3933e-06 3.3475e-06 3.2977e-06 3.2427e-06 3.1809e-06 3.1094e-06 3.0225e-06
5.2300e+03 3.4469e-06 3.4077e-06 3.3657e-06 3.3205e-06 3.2713e-06 3.2170e-06 3.1560e-06 3.0856e-06 3.0002e-06
5.2500e+03 3.4438e-06 3.4043e-06 3.3622e-06 3.3167e-06 3.2670e-06 3.2123e-06 3.1506e-06 3.0793e-06 2.9928e-06
5.2700e+03 3.4384e-06 3.3992e-06 3.3573e-06 3.3121e-06 3.2627e-06 3.2082e-06 3.1467e-06 3.0755e-06 2.9888e-06
5.2900e+03 3.3801e-06 3.3419e-06 3.3011e-06 3.2572e-06 3.2093e-06 3.1565e-06 3.0971e-06 3.0284e-06 2.9451e-06
5.3100e+03 3.3703e-06 3.3321e-06 3.2912e-06 3.2471e-06 3.1991e-06 3.1461e-06 3.0865e-06 3.0176e-06 2.9341e-06
5.3300e+03 3.3541e-06 3.3163e-06 3.2759e-06 3.2323e-06 3.1848e-06 3.1323e-06 3.0731e-06 3.0046e-06 2.9212e-06
5.3500e+03 3.3359e-06 3.2983e-06 3.2581e-06 3.2147e-06 3.1674e-06 3.1152e-06 3.0564e-06 2.9883e-06 2.9056e-06
5.3700e+03 3.3164e-06 3.2792e-06 3.2395e-06 3.1966e-06 3.1498e-06 3.0982e-06 3.0400e-06 2.9727e-06 2.8908e-06
5.3900e+03 3.3036e-06 3.2665e-06 3.2269e-06 3.1841e-06 3.1374e-06 3.0858e-06 3.0275e-06 2.9601e-06 2.8781e-06
5.4100e+03 3.2825e-06 3.2458e-06 3.2067e-06 3.1644e-06 3.1182e-06 3.0671e-06 3.0096e-06 2.9429e-06 2.8617e-06
5.4300e+03 3.2393e-06 3.2037e-06 3.1656e-06 3.1244e-06 3.0796e-06 3.0300e-06 2.9741e-06 2.9093e-06 2.8305e-06
5.4500e+03 3.2453e-06 3.2093e-06 3.1708e-06 3.1292e-06 3.0838e-06 3.0336e-06 2.9769e-06 2.9112e-06 2.8312e-06
5.4700e+03 3.2199e-06 3.1843e-06 3.1462e-06 3.1050e-06 3.0601e-06 3.0104e-06 2.9543e-06 2.8893e-06 2.8102e-06
5.4900e+03 3.1965e-06 3.1614e-06 3.1239e-06 3.0833e-06 3.0391e-06 2.9900e-06 2.9348e-06 2.8706e-06 2.7925e-06
5.5100e+03 3.1835e-06 3.1483e-06 3.1107e-06 3.0700e-06 3.0256e-06 2.9765e-06 2.9211e-06 2.8569e-06 2.7787e-06
5.5300e+03 3.1888e-06 3.1538e-06 3.1163e-06 3.0757e-06 3.0313e-06 2.9822e-06 2.9266e-06 2.8619e-06 2.7829e-06
5.5500e+03 3.1347e-06 3.1005e-06 3.0640e-06 3.0245e-06 2.9815e-06 2.9338e-06 2.8800e-06 2.8177e-06 2.7417e-06
5.5700e+03 3.1466e-06 3.1121e-06 3.0751e-06 3.0351e-06 2.9914e-06 2.9429e-06 2.8882e-06 2.8245e-06 2.7468e-06
5.5900e+03 3.1060e-06 3.0725e-06 3.0366e-06 2.9978e-06 2.9555e-06 2.9085e-06 2.8556e-06 2.7940e-06 2.7190e-06
5.6100e+03 3.0962e-06 3.0628e-06 3.0270e-06 2.9884e-06 2.9461e-06 2.8993e-06 2.8463e-06 2.7848e-06 2.7096e-06
5.6300e+03 3.0700e-06 3.0368e-06 3.0013e-06 2.9629e-06 2.9210e-06 2.8746e-06 2.8222e-06 2.7613e-06 2.6871e-06
5.6500e+03 3.0692e-06 3.0359e-06 3.0002e-06 2.9616e-06 2.9195e-06 2.8727e-06 2.8199e-06 2.7586e-06 2.6837e-06
5.6700e+03 3.0514e-06 3.0183e-06 2.9830e-06 2.9447e-06 2.9028e-06 2.8565e-06 2.8041e-06 2.7431e-06 2.6687e-06
5.6900e+03 3.0141e-06 2.9818e-06 2.9473e-06 2.9100e-06 2.8692e-06 2.8240e-06 2.7731e-06 2.7138e-06 2.6415e-06
5.7100e+03 3.0167e-06 2.9843e-06 2.9496e-06 2.9121e-06 2.8710e-06 2.8254e-06 2.7739e-06 2.7139e-06 2.6406e-06
5.7300e+03 2.9972e-06 2.9651e-06 2.9307e-06 2.8935e-06 2.8528e-06 2.8077e-06 2.7567e-06 2.6973e-06 2.6247e-06
5.7500e+03 2.9793e-06 2.9475e-06 2.9134e-06 2.8766e-06 2.8362e-06 2.7915e-06 2.7409e-06 2.6819e-06 2.6098e-06
5.7700e+03 2.9571e-06 2.9256e-06 2.8919e-06 2.8554e-06 2.8155e-06 2.7713e-06 2.7214e-06 2.6633e-06 2.5923e-06
5.7900e+03 2.9499e-06 2.9185e-06 2.8849e-06 2.8485e-06 2.8087e-06 2.7644e-06 2.7144e-06 2.6561e-06 2.5848e-06
5.8100e+03 2.9229e-06 2.8920e-06 2.8588e-06 2.8229e-06 2.7837e-06 2.7403e-06 2.6912e-06 2.6340e-06 2.5642e-06
5.8300e+03 2.9090e-06 2.8781e-06 2.8451e-06 2.8094e-06 2.7704e-06 2.7271e-06 2.6781e-06 2.6211e-06 2.5515e-06
5.8500e+03 2.8971e-06 2.8663e-06 2.8334e-06 2.7978e-06 2.7589e-06 2.7157e-06 2.6669e-06 2.6101e-06 2.5406e-06
5.8700e+03 2.8709e-06 2.8406e-06 2.8082e-06 2.7731e-06 2.7348e-06 2.6923e-06 2.6443e-06 2.5884e-06 2.5202e-06
5.8900e+03 2.8523e-06 2.8225e-06 2.7905e-06 2.7560e-06 2.7182e-06 2.6763e-06 2.6290e-06 2.5739e-06 2.5065e-06
5.9100e+03 2.8445e-06 2.8148e-06 2.7830e-06 2.7485e-06 2.7106e-06 2.6686e-06 2.6210e-06 2.5656e-06 2.4977e-06
5.9300e+03 2.8276e-06 2.7979e-06 2.7662e-06 2.7318e-06 2.6943e-06 2.6526e-06 2.6054e-06 2.5505e-06 2.4833e-06
5.9500e+03 2.8043e-06 2.7752e-06 2.7440e-06 2.7102e-06 2.6732e-06 2.6323e-06 2.5859e-06 2.5320e-06 2.4659e-06
5.9700e+03 2.7984e-06 2.7691e-06 2.7377e-06 2.7037e-06 2.6666e-06 2.6254e-06 2.5787e-06 2.5244e-06 2.4579e-06
5.9900e+03 2.7814e-06 2.7524e-06 2.7212e-06 2.6875e-06 2.6507e-06 2.6098e-06 2.5635e-06 2.5097e-06 2.4438e-06
6.0100e+03 2.7639e-06 2.7351e-06 2.7043e-06 2.6709e-06 2.6345e-06 2.5940e-06 2.5483e-06 2.4951e-06 2.4300e-06
6.0300e+03 2.7485e-06 2.7199e-06 2.6892e-06 2.6560e-06 2.6197e-06 2.5795e-06 2.5339e-06 2.4809e-06 2.4161e-06
6.0500e+03 2.7280e-06 2.6996e-06 2.6692e-06 2.6364e-06 2.6005e-06 2.5606e-06 2.5156e-06 2.4632e-06 2.3992e-06
6.0700e+03 2.7127e-06 2.6846e-06 2.6545e-06 2.6220e-06 2.5864e-06 2.5470e-06 2.5023e-06 2.4505e-06 2.3870e-06
6.0900e+03 2.6927e-06 2.6649e-06 2.6352e-06 2.6031e-06 2.5680e-06 2.5291e-06 2.4852e-06 2.4340e-06 2.3716e-06
6.1100e+03 2.6724e-06 2.6451e-06 2.6158e-06 2.5842e-06 2.5497e-06 2.5114e-06 2.4681e-06 2.4177e-06 2.3562e-06
6.1300e+03 2.6657e-06 2.6382e-06 2.6087e-06 2.5769e-06 2.5421e-06 2.5035e-06 2.4599e-06 2.4092e-06 2.3473e-06
6.1500e+03 2.6532e-06 2.6258e-06 2.5965e-06 2.5648e-06 2.5301e-06 2.4917e-06 2.4482e-06 2.3976e-06 2.3359e-06
6.1700e+03 2.6385e-06 2.6114e-06 2.5823e-06 2.5508e-06 2.5164e-06 2.4783e-06 2.4351e-06 2.3850e-06 2.3237e-06
6.1900e+03 2.6251e-06 2.5981e-06 2.5691e-06 2.5378e-06 2.5036e-06 2.4656e-06 2.4227e-06 2.3727e-06 2.3117e-06
6.2100e+03 2.6110e-06 2.5842e-06 2.5555e-06 2.5245e-06 2.4905e-06 2.4529e-06 2.4103e-06 2.3607e-06 2.3001e-06
6.2300e+03 2.5860e-06 2.5598e-06 2.5319e-06 2.5016e-06 2.4685e-06 2.4318e-06 2.3903e-06 2.3420e-06 2.2830e-06
6.2500e+03 2.5705e-06 2.5445e-06 2.5166e-06 2.4864e-06 2.4534e-06 2.4168e-06 2.3755e-06 2.3274e-06 2.2688e-06
6.2700e+03 2.5563e-06 2.5303e-06 2.5026e-06 2.4726e-06 2.4398e-06 2.4034e-06 2.3623e-06 2.3146e-06 2.2563e-06
6.2900e+03 2.5484e-06 2.5224e-06 2.4946e-06 2.4645e-06 2.4316e-06 2.3951e-06 2.3538e-06 2.3058e-06 2.2472e-06
6.3100e+03 2.5282e-06 2.5026e-06 2.4753e-06 2.4456e-06 2.4133e-06 2.3773e-06 2.3367e-06 2.2896e-06 2.2321e-06
6.3300e+03 2.5231e-06 2.4975e-06 2.4700e-06 2.4403e-06 2.4078e-06 2.3717e-06 2.3308e-06 2.2833e-06 2.2253e-06
6.3500e+03 2.5042e-06 2.4788e-06 2.4516e-06 2.4222e-06 2.3900e-06 2.3544e-06 2.3140e-06 2.2671e-06 2.2099e-06
6.3700e+03 2.4928e-06 2.4677e-06 2.4409e-06 2.4118e-06 2.3799e-06 2.3446e-06 2.3046e-06 2.2580e-06 2.2011e-06
6.3900e+03 2.4744e-06 2.4494e-06 2.4228e-06 2.3939e-06 2.3623e-06 2.3273e-06 2.2877e-06 2.2416e-06 2.1854e-06
6.4200e+03 2.4569e-06 2.4322e-06 2.4057e-06 2.3771e-06 2.3457e-06 2.3109e-06 2.2716e-06 2.2258e-06 2.1698e-06
6.4600e+03 2.4259e-06 2.4016e-06 2.3757e-06 2.3476e-06 2.3168e-06 2.2827e-06 2.2441e-06 2.1992e-06 2.1444e-06
6.5000e+03 2.3971e-06 2.3733e-06 2.3479e-06 2.3204e-06 2.2903e-06 2.2568e-06 2.2189e-06 2.1749e-06 2.1210e-06
6.5400e+03 2.3737e-06 2.3500e-06 2.3248e-06 2.2974e-06 2.2674e-06 2.2342e-06 2.1966e-06 2.1528e-06 2.0993e-06
6.5800e+03 2.3479e-06 2.3246e-06 2.2997e-06 2.2728e-06 2.2433e-06 2.2105e-06 2.1734e-06 2.1302e-06 2.0774e-06
6.6200e+03 2.3197e-06 2.2968e-06 2.2723e-06 2.2458e-06 2.2168e-06 2.1846e-06 2.1482e-06 2.1057e-06 2.0539e-06
6.6600e+03 2.2948e-06 2.2723e-06 2.2482e-06 2.2221e-06 2.1935e-06 2.1618e-06 2.1258e-06 2.0840e-06 2.0329e-06
6.7000e+03 2.2679e-06 2.2458e-06 2.2221e-06 2.1965e-06 2.1684e-06 2.1372e-06 2.1020e-06 2.0609e-06 2.0107e-06
6.7400e+03 2.2406e-06 2.2189e-06 2.1957e-06 2.1705e-06 2.1430e-06 2.1124e-06 2.0778e-06 2.0375e-06 1.9883e-06
6.7800e+03 2.2176e-06 2.1961e-06 2.1732e-06 2.1483e-06 2.1211e-06 2.0908e-06 2.0566e-06 2.0167e-06 1.9681e-06
6.8200e+03 2.1925e-06 2.1713e-06 2.1487e-06 2.1242e-06 2.0974e-06 2.0676e-06 2.0339e-06 1.9947e-06 1.9468e-06
6.8600e+03 2.1687e-06 2.1479e-06 2.1257e-06 2.1015e-06 2.0752e-06 2.0458e-06 2.0127e-06 1.9741e-06 1.9270e-06
6.9000e+03 2.1442e-06 2.1237e-06 2.1018e-06 2.0780e-06 2.0521e-06 2.0232e-06 1.9906e-06 1.9527e-06 1.9063e-06
6.9400e+03 2.1196e-06 2.0995e-06 2.0779e-06 2.0546e-06 2.0291e-06 2.0008e-06 1.9687e-06 1.9314e-06 1.8859e-06
6.9800e+03 2.0980e-06 2.0781e-06 2.0568e-06 2.0338e-06 2.0086e-06 1.9806e-06 1.9490e-06 1.9121e-06 1.8672e-06
7.0200e+03 2.0712e-06 2.0518e-06 2.0311e-06 2.0086e-06 1.9840e-06 1.9567e-06 1.9258e-06 1.8898e-06 1.8460e-06
7.0600e+03 2.0519e-06 2.0327e-06 2.0121e-06 1.9897e-06 1.9653e-06 1.9382e-06 1.9075e-06 1.8718e-06 1.8283e-06
7.1000e+03 2.0298e-06 2.0109e-06 1.9905e-06 1.9685e-06 1.9445e-06 1.9177e-06 1.8875e-06 1.8524e-06 1.8095e-06
7.1400e+03 2.0077e-06 1.9890e-06 1.9691e-06 1.9474e-06 1.9237e-06 1.8974e-06 1.8677e-06 1.8332e-06 1.7910e-06
7.1800e+03 1.9860e-06 1.9675e-06 1.9478e-06 1.9265e-06 1.9032e-06 1.8773e-06 1.8480e-06 1.8140e-06 1.7725e-06
7.2200e+03 1.9650e-06 1.9469e-06 1.9275e-06 1.9065e-06 1.8835e-06 1.8580e-06 1.8291e-06 1.7956e-06 1.7547e-06
7.2600e+03 1.9436e-06 1.9257e-06 1.9066e-06 1.8859e-06 1.8633e-06 1.8382e-06 1.8098e-06 1.7768e-06 1.7366e-06
7.3000e+03 1.9238e-06 1.9062e-06 1.8873e-06 1.8669e-06 1.8445e-06 1.8198e-06 1.7918e-06 1.7592e-06 1.7196e-06
7.3400e+03 1.9020e-06 1.8847e-06 1.8662e-06 1.8461e-06 1.8242e-06 1.7998e-06 1.7723e-06 1.7404e-06 1.7015e-06
7.3800e+03 1.8833e-06 1.8661e-06 1.8478e-06 1.8280e-06 1.8063e-06 1.7823e-06 1.7551e-06 1.7235e-06 1.6851e-06
7.4200e+03 1.8622e-06 1.8453e-06 1.8273e-06 1.8078e-06 1.7864e-06 1.7628e-06 1.7361e-06 1.7051e-06 1.6673e-06
7.4600e+03 1.8412e-06 1.8249e-06 1.8073e-06 1.7883e-06 1.7675e-06 1.7444e-06 1.7182e-06 1.6878e-06 1.6508e-06
7.5000e+03 1.8245e-06 1.8082e-06 1.7907e-06 1.7718e-06 1.7511e-06 1.7282e-06 1.7022e-06 1.6721e-06 1.6354e-06
7.5400e+03 1.8055e-06 1.7894e-06 1.7721e-06 1.7534e-06 1.7329e-06 1.7103e-06 1.6846e-06 1.6548e-06 1.6186e-06
7.5800e+03 1.7867e-06 1.7707e-06 1.7536e-06 1.7351e-06 1.7148e-06 1.6923e-06 1.6669e-06 1.6373e-06 1.6012e-06
7.6200e+03 1.7678e-06 1.7520e-06 1.7350e-06 1.7167e-06 1.6967e-06 1.6745e-06 1.6493e-06 1.6201e-06 1.5844e-06
7.6600e+03 1.7489e-06 1.7333e-06 1.7166e-06 1.6984e-06 1.6786e-06 1.6566e-06 1.6317e-06 1.6027e-06 1.5672e-06
7.7000e+03 1.7294e-06 1.7140e-06 1.6975e-06 1.6797e-06 1.6601e-06 1.6384e-06 1.6139e-06 1.5853e-06 1.5503e-06
7.7400e+03 1.7121e-06 1.6968e-06 1.6805e-06 1.6628e-06 1.6434e-06 1.6218e-06 1.5974e-06 1.5690e-06 1.5341e-06
7.7800e+03 1.6943e-06 1.6793e-06 1.6631e-06 1.6456e-06 1.6264e-06 1.6051e-06 1.5810e-06 1.5529e-06 1.5183e-06
7.8200e+03 1.6771e-06 1.6622e-06 1.6463e-06 1.6290e-06 1.6100e-06 1.5890e-06 1.5652e-06 1.5374e-06 1.5033e-06
7.8600e+03 1.6597e-06 1.6450e-06 1.6292e-06 1.6121e-06 1.5934e-06 1.5726e-06 1.5490e-06 1.5215e-06 1.4876e-06
7.9000e+03 1.6433e-06 1.6288e-06 1.6133e-06 1.5964e-06 1.5780e-06 1.5575e-06 1.5343e-06 1.5072e-06 1.4739e-06
7.9400e+03 1.6267e-06 1.6124e-06 1.5970e-06 1.5804e-06 1.5621e-06 1.5418e-06 1.5189e-06 1.4920e-06 1.4590e-06
7.9800e+03 1.6112e-06 1.5970e-06 1.5819e-06 1.5655e-06 1.5475e-06 1.5275e-06 1.5048e-06 1.4784e-06 1.4459e-06
8.0200e+03 1.5946e-06 1.5806e-06 1.5657e-06 1.5495e-06 1.5318e-06 1.5122e-06 1.4899e-06 1.4639e-06 1.4320e-06
8.0600e+03 1.5793e-06 1.5656e-06 1.5509e-06 1.5350e-06 1.5175e-06 1.4982e-06 1.4763e-06 1.4507e-06 1.4193e-06
8.1000e+03 1.5654e-06 1.5519e-06 1.5373e-06 1.5216e-06 1.5044e-06 1.4852e-06 1.4636e-06 1.4383e-06 1.4073e-06
8.1400e+03 1.5495e-06 1.5362e-06 1.5220e-06 1.5066e-06 1.4897e-06 1.4710e-06 1.4498e-06 1.4251e-06 1.3949e-06
8.1800e+03 1.5363e-06 1.5232e-06 1.5091e-06 1.4938e-06 1.4771e-06 1.4586e-06 1.4376e-06 1.4131e-06 1.3831e-06
8.2200e+03 1.5225e-06 1.5095e-06 1.4956e-06 1.4805e-06 1.4641e-06 1.4458e-06 1.4251e-06 1.4009e-06 1.3714e-06
8.2600e+03 1.5082e-06 1.4954e-06 1.4817e-06 1.4668e-06 1.4506e-06 1.4325e-06 1.4122e-06 1.3884e-06 1.3594e-06
8.3000e+03 1.4940e-06 1.4814e-06 1.4678e-06 1.4531e-06 1.4371e-06 1.4193e-06 1.3992e-06 1.3757e-06 1.3470e-06
8.3400e+03 1.4792e-06 1.4668e-06 1.4535e-06 1.4390e-06 1.4233e-06 1.4058e-06 1.3860e-06 1.3630e-06 1.3349e-06
8.3800e+03 1.4655e-06 1.4532e-06 1.4400e-06 1.4258e-06 1.4102e-06 1.3930e-06 1.3734e-06 1.3508e-06 1.3230e-06
8.4200e+03 1.4525e-06 1.4403e-06 1.4273e-06 1.4132e-06 1.3978e-06 1.3807e-06 1.3614e-06 1.3389e-06 1.3113e-06
8.4600e+03 1.4392e-06 1.4272e-06 1.4143e-06 1.4004e-06 1.3852e-06 1.3683e-06 1.3493e-06 1.3271e-06 1.3000e-06
8.5000e+03 1.4259e-06 1.4140e-06 1.4013e-06 1.3876e-06 1.3726e-06 1.3559e-06 1.3371e-06 1.3152e-06 1.2884e-06
8.5400e+03 1.4130e-06 1.4013e-06 1.3888e-06 1.3752e-06 1.3604e-06 1.3440e-06 1.3254e-06 1.3039e-06 1.2775e-06
8.5800e+03 1.4001e-06 1.3886e-06 1.3762e-06 1.3628e-06 1.3482e-06 1.3320e-06 1.3136e-06 1.2923e-06 1.2663e-06
8.6200e+03 1.3874e-06 1.3760e-06 1.3638e-06 1.3506e-06 1.3361e-06 1.3201e-06 1.3021e-06 1.2811e-06 1.2554e-06
8.6600e+03 1.3747e-06 1.3634e-06 1.3513e-06 1.3383e-06 1.3240e-06 1.3082e-06 1.2903e-06 1.2695e-06 1.2441e-06
8.7000e+03 1.3624e-06 1.3512e-06 1.3393e-06 1.3264e-06 1.3123e-06 1.2967e-06 1.2791e-06 1.2586e-06 1.2336e-06
8.7400e+03 1.3506e-06 1.3396e-06 1.3279e-06 1.3151e-06 1.3013e-06 1.2859e-06 1.2685e-06 1.2483e-06 1.2237e-06
8.7800e+03 1.3380e-06 1.3272e-06 1.3155e-06 1.3030e-06 1.2892e-06 1.2740e-06 1.2568e-06 1.2368e-06 1.2124e-06
8.8200e+03 1.3254e-06 1.3147e-06 1.3033e-06 1.2909e-06 1.2774e-06 1.2624e-06 1.2454e-06 1.2258e-06 1.2018e-06
8.8600e+03 1.3135e-06 1.3030e-06 1.2917e-06 1.2795e-06 1.2662e-06 1.2515e-06 1.2348e-06 1.2155e-06 1.1920e-06
8.9000e+03 1.3022e-06 1.2918e-06 1.2806e-06 1.2686e-06 1.2555e-06 1.2409e-06 1.2245e-06 1.2054e-06 1.1822e-06
8.9400e+03 1.2914e-06 1.2810e-06 1.2700e-06 1.2580e-06 1.2450e-06 1.2305e-06 1.2142e-06 1.1952e-06 1.1722e-06
8.9800e+03 1.2793e-06 1.2691e-06 1.2582e-06 1.2465e-06 1.2336e-06 1.2194e-06 1.2033e-06 1.1847e-06 1.1621e-06
9.0200e+03 1.2693e-06 1.2592e-06 1.2484e-06 1.2368e-06 1.2241e-06 1.2101e-06 1.1942e-06 1.1758e-06 1.1535e-06
9.0600e+03 1.2588e-06 1.2488e-06 1.2382e-06 1.2266e-06 1.2141e-06 1.2002e-06 1.1845e-06 1.1663e-06 1.1442e-06
