wavelength i10 i09 i08 i07 i06 i05 i04 i03 i02
430.92325 5.811619676996217e-06 5.670624936173765e-06 5.5001953170043285e-06 5.311738212379047e-06 5.1051572580384845e-06 4.877116649833162e-06 4.620227973088084e-06 4.318954350230196e-06 3.939341251184853e-06
430.92411 6.056021516429022e-06 5.890758726340324e-06 5.700050983267292e-06 5.494182883279665e-06 5.2731131900577915e-06 5.0331270601434785e-06 4.766458684486956e-06 4.4576546617826e-06 4.072861009900073e-06
430.92498 6.311579498930927e-06 6.116411661257323e-06 5.9005809362019074e-06 5.673389821891955e-06 5.434719892202627e-06 5.180615650733958e-06 4.902715578574764e-06 4.585300005000095e-06 4.193825911074035e-06
430.92584 6.575051676489906e-06 6.344320812208873e-06 6.0985941058425585e-06 5.846805719521997e-06 5.588252690663804e-06 5.3184894389740625e-06 5.02857825268698e-06 4.702117424743812e-06 4.303797834933978e-06
430.9267 6.841432174923969e-06 6.569068499748251e-06 6.28910601129753e-06 6.010168907548431e-06 5.7305613587471166e-06 5.444738825867105e-06 5.14280441928675e-06 4.807516718495416e-06 4.4030603442062444e-06
430.92756 7.100502475427695e-06 6.78099682736577e-06 6.4640687186757865e-06 6.1572197306177e-06 5.856913904516352e-06 5.555991126373399e-06 5.243279738845761e-06 4.900401971935888e-06 4.49117088136952e-06
430.92842 7.334407715901661e-06 6.965252833926947e-06 6.6121022257459824e-06 6.279532806053536e-06 5.961061303920567e-06 5.647645634725365e-06 5.326688445071943e-06 4.978676043965939e-06 4.567037997423767e-06
430.92928 7.517604558457192e-06 7.1028321464259664e-06 6.7195362244696144e-06 6.3671415103270864e-06 6.035730110036074e-06 5.714191534737585e-06 5.388796121061329e-06 5.039121383582969e-06 4.62832698946232e-06
430.93015 7.6212662636678875e-06 7.174195152143334e-06 6.772962931026042e-06 6.410442546150145e-06 6.073717919556606e-06 5.750092703414207e-06 5.424942513278325e-06 5.077554972765613e-06 4.671075624256316e-06
430.93101 7.622493075152571e-06 7.16503421569119e-06 6.7628625497734254e-06 6.4026527546021736e-06 6.069764765147403e-06 5.750890108770121e-06 5.431160316092612e-06 5.089882566649049e-06 4.690485454903406e-06
430.93187 7.514364513291505e-06 7.072063890988046e-06 6.687361975486272e-06 6.342424240620308e-06 6.022581150127951e-06 5.714971996530923e-06 5.405284825628112e-06 5.073234287040117e-06 4.68241758613505e-06
430.93273 7.310525707874629e-06 6.906036879203564e-06 6.554475629313254e-06 6.235645198481016e-06 5.936350352781971e-06 5.645003014028109e-06 5.348509202539062e-06 5.0273628470379995e-06 4.645236655328068e-06
430.93359 7.042296904768623e-06 6.690590582771885e-06 6.3819286390366436e-06 6.095777640923233e-06 5.821297052638727e-06 5.54875904054606e-06 5.2665586453038344e-06 4.95627928098426e-06 4.581695202482327e-06
430.93446 6.751470567902856e-06 6.4581170276774215e-06 6.194929266109644e-06 5.942725611352e-06 5.693259860469921e-06 5.439000115059606e-06 5.169911196823521e-06 4.8688231138504145e-06 4.499960732791942e-06
430.93532 6.482900906967379e-06 6.244898176199402e-06 6.023008905379107e-06 5.800629502968097e-06 5.572157525806271e-06 5.332348465023109e-06 5.07286043544452e-06 4.777842912985095e-06 4.41261071247478e-06
430.93618 6.278916371832361e-06 6.0870639480439074e-06 5.896711288499963e-06 5.6950273211209224e-06 5.479409970748066e-06 5.2471389882954854e-06 4.991603312071255e-06 4.698327652727798e-06 4.334222556173875e-06
430.93704 6.177291535241684e-06 6.0180979421781695e-06 5.844284664149407e-06 5.649391986358452e-06 5.434791264016653e-06 5.200521304536598e-06 4.941577516720646e-06 4.64465026035478e-06 4.2783432019299106e-06
430.9379 6.2127148237876135e-06 6.0665050483473775e-06 5.887929708062219e-06 5.681281046386321e-06 5.452907532852872e-06 5.205312542596166e-06 4.9345866275475645e-06 4.627964491797622e-06 4.25535175971959e-06
430.93877 6.415638211013811e-06 6.25059434599493e-06 6.038487214648773e-06 5.798050796144028e-06 5.5397465709821015e-06 5.267182646011932e-06 4.976395255304806e-06 4.654176680731393e-06 4.270783570340753e-06
430.93963 6.798599170398979e-06 6.567816771275145e-06 6.288980782100605e-06 5.99266420391545e-06 5.689744517283764e-06 5.382357639034893e-06 5.064884680904921e-06 4.7225340371679495e-06 4.324913988566634e-06
430.94049 7.329961896571347e-06 6.983090192814696e-06 6.609644291266227e-06 6.241619704438874e-06 5.884772012704143e-06 5.53698358809176e-06 5.189490155099895e-06 4.82507540482474e-06 4.4119676779251555e-06
430.94135 7.918796243267244e-06 7.427771670625958e-06 6.95042099979545e-06 6.507815725375464e-06 6.096682324478959e-06 5.709104564798009e-06 5.332636316230451e-06 4.947461814898469e-06 4.5201741013723255e-06
430.94221 8.440169492565742e-06 7.819148735663943e-06 7.254451271209717e-06 6.750163255037672e-06 6.294318896940903e-06 5.873931948041365e-06 5.473650677973225e-06 5.071682142583575e-06 4.633410639472868e-06
430.94307 8.79322325071776e-06 8.093513749296145e-06 7.478203797931267e-06 6.9368456958675545e-06 6.452807492995154e-06 6.010717895491148e-06 5.594109234781395e-06 5.180518424662023e-06 4.734770355844726e-06
430.94394 8.9470478528411e-06 8.231635474759367e-06 7.607236598771852e-06 7.055740389265186e-06 6.5609948203201766e-06 6.108539919430457e-06 5.6828718512902374e-06 5.262143069393628e-06 4.811111587606954e-06
430.9448 8.943262331680898e-06 8.261319468562968e-06 7.65870474877253e-06 7.116686414750988e-06 6.62359098602389e-06 6.168531553938017e-06 5.738493933307447e-06 5.31306825398869e-06 4.8570076841174875e-06
430.94566 8.86669946554037e-06 8.240703471753113e-06 7.671401210224657e-06 7.145321726542293e-06 6.657487881073166e-06 6.201814445728622e-06 5.76833900234908e-06 5.338162379500998e-06 4.875884410205264e-06
430.94652 8.81112932803411e-06 8.235323894774718e-06 7.690227597165016e-06 7.1725745977546596e-06 6.684544440901427e-06 6.224532018770042e-06 5.785058940122116e-06 5.348180472691248e-06 4.878074573884185e-06
430.94738 8.853672733395407e-06 8.297643935823682e-06 7.751110235541585e-06 7.2239238797393855e-06 6.7238866148668925e-06 6.252064345871368e-06 5.802016944687447e-06 5.355745721280838e-06 4.876710517866043e-06
430.94825 9.034967662991337e-06 8.450885766277137e-06 7.869166377423781e-06 7.310821530658464e-06 6.785429971762915e-06 6.293865997550697e-06 5.8287886895816185e-06 5.371026601573696e-06 4.882995149293187e-06
430.94911 9.341174240613297e-06 8.678732046055758e-06 8.032340398183963e-06 7.426133950340205e-06 6.866183254149807e-06 6.350070657973828e-06 5.867877591395834e-06 5.39835642360022e-06 4.902608600015418e-06
430.94997 9.697198000541754e-06 8.926172631040241e-06 8.20359861846035e-06 7.545672231955635e-06 6.950751671281092e-06 6.411248763718318e-06 5.913851861902193e-06 5.434897473921719e-06 4.934128897785449e-06
430.95083 9.988232143001037e-06 9.117829341491006e-06 8.333672633436925e-06 7.636718841351433e-06 7.016969760235775e-06 6.461961139168369e-06 5.955468959418162e-06 5.471875061144553e-06 4.969914344281065e-06
430.95169 1.0111502209120192e-05 9.19006755834784e-06 8.381223055493743e-06 7.671114972262308e-06 7.044700287027466e-06 6.486946466176963e-06 5.980234898227865e-06 5.4981297340869035e-06 4.998958105189403e-06
430.95256 1.0027364781664933e-05 9.119899194894412e-06 8.330527783933157e-06 7.636932479259394e-06 7.023976412484586e-06 6.477145999917688e-06 5.979320624430236e-06 5.5045205234583655e-06 5.011267096939816e-06
430.95342 9.773045659159148e-06 8.93251176760365e-06 8.19679586850823e-06 7.542578251957687e-06 6.95855778509454e-06 6.433103345470693e-06 5.950944110902744e-06 5.48745355103955e-06 5.001745253895388e-06
430.95428 9.434689274885655e-06 8.685195354466918e-06 8.017128214831169e-06 7.411882905571317e-06 6.863599962270294e-06 6.364265256107071e-06 5.90078502197027e-06 5.45015452751325e-06 4.972206894226336e-06
430.95514 9.105655482577154e-06 8.441297045173207e-06 7.834370393462219e-06 7.2741647667372025e-06 6.759480293136667e-06 6.285091593667012e-06 5.839535134131782e-06 5.401089228417131e-06 4.930327440300931e-06
430.956 8.855323050874922e-06 8.248668095328949e-06 7.682664466693368e-06 7.154402192903734e-06 6.6650262416945665e-06 6.210287961726801e-06 5.779228876410082e-06 5.350861288464277e-06 4.886527586633716e-06
430.95687 8.713373013696155e-06 8.128218840127115e-06 7.578995595520871e-06 7.066990380409169e-06 6.592573882938302e-06 6.1505567061876876e-06 5.729455429049027e-06 5.308498498022789e-06 4.849847116582494e-06
430.95773 8.66723803416561e-06 8.073075242028723e-06 7.522119408621715e-06 7.0141343410173916e-06 6.546069407798858e-06 6.110562007102195e-06 5.695112497429477e-06 5.278914408417916e-06 4.824990142352984e-06
430.95859 8.673899005600323e-06 8.057893894469178e-06 7.498534896333061e-06 6.989265046277546e-06 6.5227306900769466e-06 6.089417182170291e-06 5.6761103738613664e-06 5.262253832598443e-06 4.811639370297997e-06
430.95945 8.685343777978116e-06 8.05584424843657e-06 7.493395924379225e-06 6.9839857005326005e-06 6.517416461671021e-06 6.083458962315036e-06 5.669336326696349e-06 5.255279595457974e-06 4.805935881122081e-06
430.96031 8.677442402998872e-06 8.056232306341719e-06 7.50162302229048e-06 6.995164663353218e-06 6.527355744488099e-06 6.0897574010074866e-06 5.671470659754584e-06 5.254144407878198e-06 4.803190396606613e-06
430.96117 8.666409634438498e-06 8.0739422089025e-06 7.53327673594876e-06 7.028287409620156e-06 6.554702855327177e-06 6.108363126136702e-06 5.6813730819554655e-06 5.256917164993373e-06 4.8007915047823615e-06
430.96204 8.705518442299667e-06 8.145201932002175e-06 7.609634159547775e-06 7.094744058832557e-06 6.60518958087905e-06 6.1421665807835035e-06 5.700650072280883e-06 5.2646758325514805e-06 4.799721951623769e-06
430.9629 8.864841017569805e-06 8.30967943703135e-06 7.75047814632569e-06 7.203982113172673e-06 6.683632233487717e-06 6.19429303041373e-06 5.732037302484837e-06 5.2803788189147985e-06 4.803646131475142e-06
430.96376 9.194769956662911e-06 8.583069210090447e-06 7.957387963271318e-06 7.353634370021219e-06 6.787635842068032e-06 6.2634670530527575e-06 5.775663282372376e-06 5.305632500066286e-06 4.815779122879951e-06
430.96462 9.6722833762044e-06 8.92881186582117e-06 8.199261404538886e-06 7.520668525039001e-06 6.901115682903833e-06 6.338968128848097e-06 5.824883520328172e-06 5.336981160593247e-06 4.8349565418848505e-06
430.96548 1.0158547145998659e-05 9.247543307390329e-06 8.40972223332577e-06 7.660426163986386e-06 6.993628910598624e-06 6.39995740651515e-06 5.865334057881503e-06 5.36417416101987e-06 4.853050762371645e-06
430.96635 1.0443267348173945e-05 9.41382442824096e-06 8.51121247077024e-06 7.722457841906714e-06 7.031102695333616e-06 6.422468557720075e-06 5.879107820421974e-06 5.372484711225342e-06 4.856280186971777e-06
430.96721 1.0390905192936339e-05 9.35445770658486e-06 8.458881734961243e-06 7.677062806603366e-06 6.992536540543647e-06 6.390435811058751e-06 5.852543620963635e-06 5.349068090627603e-06 4.831553858536693e-06
430.96807 1.0048036567737258e-05 9.099664735551252e-06 8.268878837696968e-06 7.532585247808942e-06 6.88157556238999e-06 6.304395419380609e-06 5.783996126977757e-06 5.2908467261559385e-06 4.775113459690269e-06
430.96893 9.58858084122754e-06 8.752986448496565e-06 8.00349269123107e-06 7.3281620353194144e-06 6.723764409153363e-06 6.181620776308304e-06 5.685827537523663e-06 5.207757221326723e-06 4.697249928317766e-06
430.96979 9.166046660987672e-06 8.409230023326189e-06 7.725768684753956e-06 7.107924882615806e-06 6.5512788494157484e-06 6.046627129036158e-06 5.57809307339997e-06 5.118016751392182e-06 4.617105520850281e-06
430.97066 8.815748957373833e-06 8.100414676348068e-06 7.466479948709123e-06 6.898791788171719e-06 6.3867997408171995e-06 5.91855277381869e-06 5.4776240294669435e-06 5.037481385114824e-06 4.550836365164113e-06
430.97152 8.481670791840679e-06 7.809580244326189e-06 7.2270264544712816e-06 6.7084923010621165e-06 6.239147674353697e-06 5.805576573089119e-06 5.391603436801688e-06 4.972373160466187e-06 4.5033808451246416e-06
430.97238 8.118618936044663e-06 7.52071866438497e-06 7.003602870087028e-06 6.537787096860023e-06 6.109988698232738e-06 5.7086706911291985e-06 5.319603056712247e-06 4.920408723467569e-06 4.469629732265919e-06
430.97324 7.751646540209627e-06 7.252111526350481e-06 6.80771039268953e-06 6.3938178683454985e-06 6.0032940970755645e-06 5.629172980900893e-06 5.260576294183042e-06 4.877932434316172e-06 4.44276424002041e-06
430.9741 7.456998993115053e-06 7.0515464618477496e-06 6.668466428444075e-06 6.29452231031004e-06 5.930297718512685e-06 5.57408950064268e-06 5.218430928358148e-06 4.8462544406171825e-06 4.42146632129701e-06
430.97497 7.31517902872941e-06 6.971275651371003e-06 6.6196125398835875e-06 6.262078630544957e-06 5.90630838112046e-06 5.554559079230051e-06 5.201674438276803e-06 4.832077136086717e-06 4.411308958194731e-06
430.97583 7.379342637392101e-06 7.045016312886896e-06 6.683394292857285e-06 6.312056648078572e-06 5.9430919686168945e-06 5.5802728998429306e-06 5.218881224880797e-06 4.843565568049752e-06 4.420572180324055e-06
430.97669 7.661028058606808e-06 7.274086377037488e-06 6.8594512010893895e-06 6.4450323408969496e-06 6.042577426851901e-06 5.654283011722926e-06 5.274042227989197e-06 4.885530928168404e-06 4.4550312748614675e-06
430.97755 8.117304362295104e-06 7.621742463628389e-06 7.121913691239711e-06 6.644246339747368e-06 6.194551399430503e-06 5.770719501328097e-06 5.36406127339433e-06 4.956742224790782e-06 4.514792688136694e-06
430.97841 8.648934783119101e-06 8.020139247344107e-06 7.426378251414882e-06 6.8807987355114415e-06 6.380047598134953e-06 5.91678206298609e-06 5.479756139973885e-06 5.050023350996399e-06 4.593818010723459e-06
430.97928 9.136188053955166e-06 8.396447584088628e-06 7.727764110897567e-06 7.125854362591486e-06 6.579737505942442e-06 6.078442162581292e-06 5.609723529657742e-06 5.1550275223076105e-06 4.681811657792229e-06
430.98014 9.503322194650534e-06 8.70997153506751e-06 8.003108448971992e-06 7.365627147396046e-06 6.784201469551101e-06 6.247877596301693e-06 5.74610898169596e-06 5.262839100974528e-06 4.7684147192761595e-06
430.981 9.763153782092525e-06 8.977230212482448e-06 8.267083364970982e-06 7.611638007285241e-06 7.001357647121814e-06 6.429384952192437e-06 5.8896977719020284e-06 5.370934511096271e-06 4.847889068213578e-06
430.98186 1.001074810094073e-05 9.269300945191853e-06 8.571175670468394e-06 7.900893862143305e-06 7.257401143160483e-06 6.640902952541773e-06 6.052014182920588e-06 5.4855651824757095e-06 4.922455225807543e-06
430.98272 1.0384708694842188e-05 9.687236019396912e-06 8.988012948431809e-06 8.2858630111418e-06 7.590480522914269e-06 6.910272455504349e-06 6.253225457051832e-06 5.621046669936543e-06 5.002190358255686e-06
430.98359 1.1023148924151932e-05 1.0329659806648464e-05 9.588542344757104e-06 8.818593234293367e-06 8.039803405042074e-06 7.26768470917308e-06 6.516995595577499e-06 5.796053858252811e-06 5.1020914460522055e-06
430.98445 1.2022579904186897e-05 1.1261047558156135e-05 1.0418636993648471e-05 9.533727775661475e-06 8.633085425028318e-06 7.736480802598574e-06 6.863674291240774e-06 6.028556194175955e-06 5.2379082244188185e-06
430.98531 1.340071642213614e-05 1.2486021563504616e-05 1.1480529929053242e-05 1.0434408476313919e-05 9.375680108098912e-06 8.324580486829205e-06 7.303593011386454e-06 6.330499078145921e-06 5.421672772760363e-06
430.98617 1.5076748514263613e-05 1.3938906669657475e-05 1.2725464725059768e-05 1.148613453938436e-05 1.0244907418956599e-05 9.019197216672358e-06 7.832146808529847e-06 6.70352272189466e-06 5.658519986676469e-06
430.98703 1.6887640469517695e-05 1.54977732196173e-05 1.4063274975360956e-05 1.2622519376010399e-05 1.1192901443262323e-05 9.787464455825652e-06 8.428785309143108e-06 7.137120712267647e-06 5.944813583372407e-06
430.9879 1.864350845776476e-05 1.7021953703341118e-05 1.538763216755535e-05 1.3762419821618018e-05 1.2157997453574386e-05 1.058353313821762e-05 9.060931327857143e-06 7.6098871598507085e-06 6.2680779353108936e-06
430.98876 2.0194173817077783e-05 1.8395973048031624e-05 1.660656675077984e-05 1.4831772638524357e-05 1.308050980913261e-05 1.1359820594106264e-05 9.691522629265344e-06 8.094411500623136e-06 6.609603044834383e-06
430.98962 2.1468249659020262e-05 1.9557620300754896e-05 1.7663953696684054e-05 1.578040732924935e-05 1.3916029883179807e-05 1.207762985299833e-05 1.0287547008098371e-05 8.563465300408838e-06 6.948451636868805e-06
430.99048 2.2469955284972495e-05 2.0499168367241804e-05 1.8543510983031236e-05 1.6587317757937335e-05 1.4641275585996127e-05 1.2712996749479032e-05 1.082557093184949e-05 8.995471707470638e-06 7.2663424297498815e-06
430.99134 2.3248677853027816e-05 2.124897181847183e-05 1.925837811393224e-05 1.7255163878297244e-05 1.525170753316417e-05 1.325649775636197e-05 1.1293195156537378e-05 9.37679413070369e-06 7.550350896730729e-06
430.99221 2.3864500822152593e-05 2.1848096869742664e-05 1.9835213267851755e-05 1.7799601596227783e-05 1.5754570225505898e-05 1.37090217387874e-05 1.1686770558971737e-05 9.701078928262046e-06 7.793669042400206e-06
430.99307 2.4365393654372752e-05 2.2332751226651837e-05 2.0300617793636586e-05 1.823897382649254e-05 1.6161261807392907e-05 1.40762857976083e-05 1.2007688280459115e-05 9.966992287303927e-06 7.994206958090298e-06
430.99393 2.4779182687776495e-05 2.272595578169e-05 2.0673058378401926e-05 1.8587122677479947e-05 1.6481222298280254e-05 1.4363865506440187e-05 1.2258482135550007e-05 1.0175184133401225e-05 8.152291088118329e-06
430.99479 2.5115247365804566e-05 2.3036565455640683e-05 2.096019713506861e-05 1.884983949332996e-05 1.6718188522422755e-05 1.45735772597763e-05 1.2439559489277323e-05 1.0325374134382643e-05 8.268172403366361e-06
430.99565 2.536930393343858e-05 2.3261399037008934e-05 2.1159128237958923e-05 1.9023942541115886e-05 1.686850788574279e-05 1.4701527433140159e-05 1.2547177062907615e-05 1.0414536560079533e-05 8.340199175169355e-06
430.99651 2.5527453301784792e-05 2.338765100511821e-05 2.1257443272054337e-05 1.90973408089737e-05 1.6920769200501888e-05 1.4737478555188722e-05 1.25727708973148e-05 1.0436183640986215e-05 8.364073584949479e-06
