# M0 100G vt1 mean contrast spectra for all mus -- with molecular opacities, fixed rows
wavelength   i10       i09         i08        i07       i06        i05        i04  i03    
4.2700e+03 4.0284e-06 3.9854e-06 3.9380e-06 3.8851e-06 3.8253e-06 3.7562e-06 3.6736e-06 3.5707e-06 3.4321e-06
4.2900e+03 3.8904e-06 3.8503e-06 3.8061e-06 3.7571e-06 3.7018e-06 3.6380e-06 3.5621e-06 3.4681e-06 3.3423e-06
4.3100e+03 3.7056e-06 3.6674e-06 3.6255e-06 3.5792e-06 3.5272e-06 3.4677e-06 3.3975e-06 3.3115e-06 3.1986e-06
4.3300e+03 3.7429e-06 3.7046e-06 3.6625e-06 3.6160e-06 3.5636e-06 3.5036e-06 3.4327e-06 3.3456e-06 3.2306e-06
4.3500e+03 3.5811e-06 3.5453e-06 3.5063e-06 3.4631e-06 3.4148e-06 3.3597e-06 3.2949e-06 3.2158e-06 3.1126e-06
4.3700e+03 3.5006e-06 3.4664e-06 3.4292e-06 3.3882e-06 3.3423e-06 3.2902e-06 3.2292e-06 3.1552e-06 3.0593e-06
4.3900e+03 3.4676e-06 3.4333e-06 3.3959e-06 3.3548e-06 3.3090e-06 3.2569e-06 3.1962e-06 3.1228e-06 3.0280e-06
4.4100e+03 3.3502e-06 3.3186e-06 3.2844e-06 3.2468e-06 3.2050e-06 3.1577e-06 3.1028e-06 3.0368e-06 2.9525e-06
4.4300e+03 3.3186e-06 3.2870e-06 3.2528e-06 3.2152e-06 3.1734e-06 3.1261e-06 3.0712e-06 3.0053e-06 2.9214e-06
4.4500e+03 3.2927e-06 3.2615e-06 3.2276e-06 3.1905e-06 3.1494e-06 3.1030e-06 3.0493e-06 2.9850e-06 2.9036e-06
4.4700e+03 3.2014e-06 3.1721e-06 3.1404e-06 3.1058e-06 3.0675e-06 3.0244e-06 2.9747e-06 2.9157e-06 2.8423e-06
4.4900e+03 3.2052e-06 3.1752e-06 3.1428e-06 3.1074e-06 3.0682e-06 3.0241e-06 2.9732e-06 2.9125e-06 2.8365e-06
4.5100e+03 3.1469e-06 3.1182e-06 3.0873e-06 3.0535e-06 3.0162e-06 2.9743e-06 2.9261e-06 2.8691e-06 2.7984e-06
4.5300e+03 3.1048e-06 3.0769e-06 3.0469e-06 3.0141e-06 2.9778e-06 2.9372e-06 2.8904e-06 2.8350e-06 2.7666e-06
4.5500e+03 3.1109e-06 3.0826e-06 3.0521e-06 3.0188e-06 2.9820e-06 2.9406e-06 2.8929e-06 2.8364e-06 2.7658e-06
4.5700e+03 3.1101e-06 3.0812e-06 3.0499e-06 3.0158e-06 2.9779e-06 2.9354e-06 2.8863e-06 2.8278e-06 2.7545e-06
4.5900e+03 3.0398e-06 3.0125e-06 2.9831e-06 2.9509e-06 2.9154e-06 2.8755e-06 2.8295e-06 2.7751e-06 2.7072e-06
4.6100e+03 3.0602e-06 3.0323e-06 3.0020e-06 2.9690e-06 2.9323e-06 2.8912e-06 2.8436e-06 2.7870e-06 2.7157e-06
4.6300e+03 3.0331e-06 3.0053e-06 2.9753e-06 2.9425e-06 2.9062e-06 2.8654e-06 2.8184e-06 2.7625e-06 2.6922e-06
4.6500e+03 3.0516e-06 3.0231e-06 2.9923e-06 2.9585e-06 2.9210e-06 2.8787e-06 2.8296e-06 2.7711e-06 2.6966e-06
4.6700e+03 3.0500e-06 3.0210e-06 2.9896e-06 2.9552e-06 2.9169e-06 2.8735e-06 2.8233e-06 2.7630e-06 2.6862e-06
4.6900e+03 3.0239e-06 2.9954e-06 2.9645e-06 2.9307e-06 2.8930e-06 2.8505e-06 2.8012e-06 2.7423e-06 2.6674e-06
4.7100e+03 3.0061e-06 2.9776e-06 2.9467e-06 2.9129e-06 2.8752e-06 2.8327e-06 2.7834e-06 2.7244e-06 2.6496e-06
4.7300e+03 3.0285e-06 2.9989e-06 2.9668e-06 2.9314e-06 2.8920e-06 2.8474e-06 2.7954e-06 2.7330e-06 2.6531e-06
4.7500e+03 2.9819e-06 2.9537e-06 2.9231e-06 2.8895e-06 2.8521e-06 2.8098e-06 2.7607e-06 2.7017e-06 2.6266e-06
4.7700e+03 2.9597e-06 2.9311e-06 2.9000e-06 2.8659e-06 2.8279e-06 2.7848e-06 2.7348e-06 2.6748e-06 2.5984e-06
4.7900e+03 2.9664e-06 2.9378e-06 2.9067e-06 2.8726e-06 2.8344e-06 2.7912e-06 2.7408e-06 2.6801e-06 2.6024e-06
4.8100e+03 2.9024e-06 2.8747e-06 2.8446e-06 2.8116e-06 2.7749e-06 2.7333e-06 2.6850e-06 2.6272e-06 2.5538e-06
4.8300e+03 2.9498e-06 2.9216e-06 2.8910e-06 2.8573e-06 2.8196e-06 2.7768e-06 2.7268e-06 2.6665e-06 2.5888e-06
4.8500e+03 2.9102e-06 2.8817e-06 2.8508e-06 2.8167e-06 2.7786e-06 2.7355e-06 2.6852e-06 2.6246e-06 2.5474e-06
4.8700e+03 2.8620e-06 2.8345e-06 2.8046e-06 2.7719e-06 2.7354e-06 2.6941e-06 2.6461e-06 2.5886e-06 2.5154e-06
4.8900e+03 2.8407e-06 2.8133e-06 2.7834e-06 2.7507e-06 2.7143e-06 2.6731e-06 2.6253e-06 2.5681e-06 2.4956e-06
4.9100e+03 2.8565e-06 2.8293e-06 2.7997e-06 2.7672e-06 2.7309e-06 2.6898e-06 2.6418e-06 2.5841e-06 2.5101e-06
4.9300e+03 2.8039e-06 2.7768e-06 2.7473e-06 2.7151e-06 2.6791e-06 2.6385e-06 2.5914e-06 2.5350e-06 2.4640e-06
4.9500e+03 2.7888e-06 2.7624e-06 2.7337e-06 2.7023e-06 2.6672e-06 2.6276e-06 2.5815e-06 2.5263e-06 2.4561e-06
4.9700e+03 2.7822e-06 2.7556e-06 2.7266e-06 2.6949e-06 2.6594e-06 2.6193e-06 2.5725e-06 2.5165e-06 2.4454e-06
4.9900e+03 2.7742e-06 2.7475e-06 2.7184e-06 2.6864e-06 2.6508e-06 2.6104e-06 2.5635e-06 2.5071e-06 2.4351e-06
5.0100e+03 2.7098e-06 2.6841e-06 2.6562e-06 2.6257e-06 2.5918e-06 2.5535e-06 2.5091e-06 2.4562e-06 2.3897e-06
5.0300e+03 2.7241e-06 2.6972e-06 2.6679e-06 2.6357e-06 2.5999e-06 2.5594e-06 2.5123e-06 2.4560e-06 2.3847e-06
5.0500e+03 2.6952e-06 2.6696e-06 2.6418e-06 2.6114e-06 2.5774e-06 2.5391e-06 2.4945e-06 2.4413e-06 2.3743e-06
5.0700e+03 2.6979e-06 2.6721e-06 2.6442e-06 2.6134e-06 2.5791e-06 2.5401e-06 2.4947e-06 2.4401e-06 2.3705e-06
5.0900e+03 2.6710e-06 2.6449e-06 2.6166e-06 2.5855e-06 2.5508e-06 2.5117e-06 2.4662e-06 2.4118e-06 2.3428e-06
5.1100e+03 2.6526e-06 2.6276e-06 2.6004e-06 2.5706e-06 2.5372e-06 2.4993e-06 2.4552e-06 2.4020e-06 2.3340e-06
5.1300e+03 2.6553e-06 2.6293e-06 2.6009e-06 2.5697e-06 2.5349e-06 2.4955e-06 2.4496e-06 2.3946e-06 2.3246e-06
5.1500e+03 2.6367e-06 2.6119e-06 2.5848e-06 2.5551e-06 2.5218e-06 2.4841e-06 2.4401e-06 2.3870e-06 2.3189e-06
5.1700e+03 2.6145e-06 2.5883e-06 2.5599e-06 2.5286e-06 2.4937e-06 2.4542e-06 2.4083e-06 2.3533e-06 2.2835e-06
5.1900e+03 2.6002e-06 2.5751e-06 2.5478e-06 2.5178e-06 2.4843e-06 2.4463e-06 2.4020e-06 2.3488e-06 2.2810e-06
5.2100e+03 2.6000e-06 2.5751e-06 2.5480e-06 2.5181e-06 2.4847e-06 2.4468e-06 2.4026e-06 2.3493e-06 2.2810e-06
5.2300e+03 2.5708e-06 2.5461e-06 2.5193e-06 2.4897e-06 2.4567e-06 2.4192e-06 2.3755e-06 2.3229e-06 2.2557e-06
5.2500e+03 2.5546e-06 2.5295e-06 2.5021e-06 2.4721e-06 2.4385e-06 2.4005e-06 2.3563e-06 2.3033e-06 2.2359e-06
5.2700e+03 2.5703e-06 2.5452e-06 2.5179e-06 2.4877e-06 2.4539e-06 2.4154e-06 2.3703e-06 2.3157e-06 2.2453e-06
5.2900e+03 2.5160e-06 2.4917e-06 2.4653e-06 2.4362e-06 2.4037e-06 2.3668e-06 2.3239e-06 2.2722e-06 2.2064e-06
5.3100e+03 2.5256e-06 2.5013e-06 2.4748e-06 2.4456e-06 2.4130e-06 2.3757e-06 2.3322e-06 2.2795e-06 2.2117e-06
5.3300e+03 2.4941e-06 2.4697e-06 2.4431e-06 2.4139e-06 2.3812e-06 2.3442e-06 2.3011e-06 2.2493e-06 2.1835e-06
5.3500e+03 2.4992e-06 2.4747e-06 2.4480e-06 2.4185e-06 2.3855e-06 2.3478e-06 2.3038e-06 2.2505e-06 2.1821e-06
5.3700e+03 2.4779e-06 2.4534e-06 2.4267e-06 2.3974e-06 2.3645e-06 2.3272e-06 2.2836e-06 2.2312e-06 2.1642e-06
5.3900e+03 2.4863e-06 2.4623e-06 2.4360e-06 2.4069e-06 2.3743e-06 2.3371e-06 2.2934e-06 2.2404e-06 2.1719e-06
5.4100e+03 2.4652e-06 2.4409e-06 2.4145e-06 2.3852e-06 2.3523e-06 2.3148e-06 2.2708e-06 2.2175e-06 2.1489e-06
5.4300e+03 2.4070e-06 2.3829e-06 2.3567e-06 2.3279e-06 2.2956e-06 2.2590e-06 2.2164e-06 2.1653e-06 2.1006e-06
5.4500e+03 2.4421e-06 2.4182e-06 2.3922e-06 2.3635e-06 2.3312e-06 2.2945e-06 2.2514e-06 2.1991e-06 2.1317e-06
5.4700e+03 2.4247e-06 2.4008e-06 2.3747e-06 2.3458e-06 2.3135e-06 2.2767e-06 2.2335e-06 2.1812e-06 2.1139e-06
5.4900e+03 2.4170e-06 2.3937e-06 2.3681e-06 2.3399e-06 2.3081e-06 2.2718e-06 2.2291e-06 2.1772e-06 2.1101e-06
5.5100e+03 2.4009e-06 2.3772e-06 2.3513e-06 2.3227e-06 2.2907e-06 2.2541e-06 2.2112e-06 2.1592e-06 2.0923e-06
5.5300e+03 2.4158e-06 2.3917e-06 2.3653e-06 2.3359e-06 2.3029e-06 2.2649e-06 2.2202e-06 2.1657e-06 2.0949e-06
5.5500e+03 2.3607e-06 2.3374e-06 2.3119e-06 2.2838e-06 2.2523e-06 2.2162e-06 2.1740e-06 2.1229e-06 2.0573e-06
5.5700e+03 2.3716e-06 2.3479e-06 2.3220e-06 2.2933e-06 2.2611e-06 2.2243e-06 2.1811e-06 2.1288e-06 2.0614e-06
5.5900e+03 2.3686e-06 2.3457e-06 2.3205e-06 2.2927e-06 2.2612e-06 2.2253e-06 2.1828e-06 2.1310e-06 2.0637e-06
5.6100e+03 2.3459e-06 2.3229e-06 2.2977e-06 2.2698e-06 2.2384e-06 2.2025e-06 2.1603e-06 2.1089e-06 2.0425e-06
5.6300e+03 2.3260e-06 2.3031e-06 2.2780e-06 2.2502e-06 2.2189e-06 2.1833e-06 2.1414e-06 2.0907e-06 2.0255e-06
5.6500e+03 2.3347e-06 2.3117e-06 2.2864e-06 2.2585e-06 2.2269e-06 2.1908e-06 2.1482e-06 2.0963e-06 2.0288e-06
5.6700e+03 2.3185e-06 2.2953e-06 2.2699e-06 2.2418e-06 2.2101e-06 2.1738e-06 2.1311e-06 2.0789e-06 2.0114e-06
5.6900e+03 2.2880e-06 2.2650e-06 2.2398e-06 2.2119e-06 2.1805e-06 2.1446e-06 2.1023e-06 2.0510e-06 1.9851e-06
5.7100e+03 2.3057e-06 2.2830e-06 2.2580e-06 2.2304e-06 2.1992e-06 2.1634e-06 2.1211e-06 2.0695e-06 2.0025e-06
5.7300e+03 2.2715e-06 2.2484e-06 2.2230e-06 2.1949e-06 2.1633e-06 2.1270e-06 2.0844e-06 2.0327e-06 1.9661e-06
5.7500e+03 2.2952e-06 2.2733e-06 2.2492e-06 2.2225e-06 2.1923e-06 2.1576e-06 2.1165e-06 2.0660e-06 1.9998e-06
5.7700e+03 2.2620e-06 2.2397e-06 2.2152e-06 2.1880e-06 2.1574e-06 2.1224e-06 2.0810e-06 2.0306e-06 1.9652e-06
5.7900e+03 2.2542e-06 2.2315e-06 2.2064e-06 2.1786e-06 2.1472e-06 2.1111e-06 2.0685e-06 2.0165e-06 1.9491e-06
5.8100e+03 2.2532e-06 2.2315e-06 2.2077e-06 2.1812e-06 2.1512e-06 2.1167e-06 2.0759e-06 2.0258e-06 1.9601e-06
5.8300e+03 2.2263e-06 2.2041e-06 2.1797e-06 2.1527e-06 2.1223e-06 2.0873e-06 2.0462e-06 1.9960e-06 1.9310e-06
5.8500e+03 2.2259e-06 2.2038e-06 2.1794e-06 2.1524e-06 2.1218e-06 2.0866e-06 2.0450e-06 1.9941e-06 1.9278e-06
5.8700e+03 2.2133e-06 2.1916e-06 2.1679e-06 2.1415e-06 2.1117e-06 2.0774e-06 2.0369e-06 1.9872e-06 1.9224e-06
5.8900e+03 2.2066e-06 2.1852e-06 2.1617e-06 2.1357e-06 2.1062e-06 2.0723e-06 2.0321e-06 1.9829e-06 1.9185e-06
5.9100e+03 2.1922e-06 2.1706e-06 2.1469e-06 2.1205e-06 2.0906e-06 2.0563e-06 2.0158e-06 1.9662e-06 1.9017e-06
5.9300e+03 2.1905e-06 2.1695e-06 2.1463e-06 2.1206e-06 2.0914e-06 2.0579e-06 2.0181e-06 1.9692e-06 1.9049e-06
5.9500e+03 2.1779e-06 2.1570e-06 2.1340e-06 2.1085e-06 2.0795e-06 2.0462e-06 2.0067e-06 1.9580e-06 1.8940e-06
5.9700e+03 2.1632e-06 2.1422e-06 2.1190e-06 2.0933e-06 2.0642e-06 2.0308e-06 1.9913e-06 1.9428e-06 1.8795e-06
5.9900e+03 2.1631e-06 2.1423e-06 2.1195e-06 2.0940e-06 2.0651e-06 2.0318e-06 1.9922e-06 1.9433e-06 1.8789e-06
6.0100e+03 2.1620e-06 2.1418e-06 2.1196e-06 2.0949e-06 2.0668e-06 2.0345e-06 1.9960e-06 1.9484e-06 1.8853e-06
6.0300e+03 2.1304e-06 2.1097e-06 2.0869e-06 2.0615e-06 2.0328e-06 1.9998e-06 1.9606e-06 1.9125e-06 1.8495e-06
6.0500e+03 2.1127e-06 2.0920e-06 2.0693e-06 2.0440e-06 2.0154e-06 1.9824e-06 1.9434e-06 1.8955e-06 1.8328e-06
6.0700e+03 2.1194e-06 2.0996e-06 2.0777e-06 2.0535e-06 2.0260e-06 1.9943e-06 1.9566e-06 1.9102e-06 1.8489e-06
6.0900e+03 2.1112e-06 2.0916e-06 2.0701e-06 2.0461e-06 2.0190e-06 1.9877e-06 1.9504e-06 1.9043e-06 1.8434e-06
6.1100e+03 2.0846e-06 2.0647e-06 2.0427e-06 2.0182e-06 1.9904e-06 1.9585e-06 1.9205e-06 1.8737e-06 1.8124e-06
6.1300e+03 2.1002e-06 2.0813e-06 2.0604e-06 2.0371e-06 2.0108e-06 1.9804e-06 1.9441e-06 1.8992e-06 1.8394e-06
6.1500e+03 2.0749e-06 2.0554e-06 2.0340e-06 2.0101e-06 1.9831e-06 1.9519e-06 1.9149e-06 1.8692e-06 1.8089e-06
6.1700e+03 2.0706e-06 2.0515e-06 2.0304e-06 2.0069e-06 1.9802e-06 1.9494e-06 1.9127e-06 1.8673e-06 1.8071e-06
6.1900e+03 2.0611e-06 2.0422e-06 2.0212e-06 1.9979e-06 1.9715e-06 1.9409e-06 1.9045e-06 1.8594e-06 1.7995e-06
6.2100e+03 2.0505e-06 2.0317e-06 2.0110e-06 1.9880e-06 1.9619e-06 1.9317e-06 1.8959e-06 1.8514e-06 1.7924e-06
6.2300e+03 2.0470e-06 2.0287e-06 2.0086e-06 1.9861e-06 1.9606e-06 1.9311e-06 1.8959e-06 1.8520e-06 1.7934e-06
6.2500e+03 2.0236e-06 2.0051e-06 1.9847e-06 1.9620e-06 1.9362e-06 1.9064e-06 1.8709e-06 1.8269e-06 1.7684e-06
6.2700e+03 2.0090e-06 1.9907e-06 1.9705e-06 1.9479e-06 1.9223e-06 1.8927e-06 1.8574e-06 1.8136e-06 1.7554e-06
6.2900e+03 2.0105e-06 1.9923e-06 1.9723e-06 1.9500e-06 1.9247e-06 1.8954e-06 1.8604e-06 1.8170e-06 1.7592e-06
6.3100e+03 1.9920e-06 1.9738e-06 1.9537e-06 1.9313e-06 1.9058e-06 1.8764e-06 1.8415e-06 1.7981e-06 1.7407e-06
6.3300e+03 1.9901e-06 1.9721e-06 1.9522e-06 1.9301e-06 1.9049e-06 1.8758e-06 1.8410e-06 1.7978e-06 1.7401e-06
6.3500e+03 1.9634e-06 1.9450e-06 1.9247e-06 1.9020e-06 1.8764e-06 1.8467e-06 1.8114e-06 1.7678e-06 1.7103e-06
6.3700e+03 1.9665e-06 1.9487e-06 1.9291e-06 1.9072e-06 1.8823e-06 1.8535e-06 1.8192e-06 1.7765e-06 1.7197e-06
6.3900e+03 1.9458e-06 1.9278e-06 1.9080e-06 1.8860e-06 1.8609e-06 1.8320e-06 1.7976e-06 1.7550e-06 1.6987e-06
6.4200e+03 1.9219e-06 1.9037e-06 1.8838e-06 1.8615e-06 1.8362e-06 1.8071e-06 1.7725e-06 1.7299e-06 1.6739e-06
6.4600e+03 1.8640e-06 1.8452e-06 1.8245e-06 1.8016e-06 1.7758e-06 1.7463e-06 1.7117e-06 1.6698e-06 1.6162e-06
6.5000e+03 1.8308e-06 1.8119e-06 1.7913e-06 1.7684e-06 1.7428e-06 1.7135e-06 1.6793e-06 1.6381e-06 1.5859e-06
6.5400e+03 1.8049e-06 1.7859e-06 1.7650e-06 1.7419e-06 1.7160e-06 1.6865e-06 1.6520e-06 1.6107e-06 1.5587e-06
6.5800e+03 1.7561e-06 1.7368e-06 1.7158e-06 1.6927e-06 1.6670e-06 1.6380e-06 1.6046e-06 1.5654e-06 1.5171e-06
6.6200e+03 1.7291e-06 1.7102e-06 1.6896e-06 1.6670e-06 1.6418e-06 1.6136e-06 1.5811e-06 1.5430e-06 1.4962e-06
6.6600e+03 1.7222e-06 1.7034e-06 1.6830e-06 1.6604e-06 1.6352e-06 1.6067e-06 1.5739e-06 1.5351e-06 1.4872e-06
6.7000e+03 1.6922e-06 1.6736e-06 1.6534e-06 1.6312e-06 1.6064e-06 1.5786e-06 1.5466e-06 1.5090e-06 1.4629e-06
6.7400e+03 1.6854e-06 1.6672e-06 1.6474e-06 1.6254e-06 1.6010e-06 1.5734e-06 1.5415e-06 1.5039e-06 1.4576e-06
6.7800e+03 1.6480e-06 1.6297e-06 1.6098e-06 1.5880e-06 1.5637e-06 1.5366e-06 1.5056e-06 1.4695e-06 1.4257e-06
6.8200e+03 1.6248e-06 1.6071e-06 1.5878e-06 1.5668e-06 1.5435e-06 1.5174e-06 1.4877e-06 1.4531e-06 1.4110e-06
6.8600e+03 1.6337e-06 1.6162e-06 1.5971e-06 1.5761e-06 1.5526e-06 1.5261e-06 1.4956e-06 1.4595e-06 1.4150e-06
6.9000e+03 1.6092e-06 1.5918e-06 1.5729e-06 1.5520e-06 1.5287e-06 1.5025e-06 1.4723e-06 1.4368e-06 1.3933e-06
6.9400e+03 1.5846e-06 1.5674e-06 1.5487e-06 1.5281e-06 1.5053e-06 1.4797e-06 1.4503e-06 1.4160e-06 1.3742e-06
6.9800e+03 1.5909e-06 1.5742e-06 1.5559e-06 1.5358e-06 1.5133e-06 1.4878e-06 1.4583e-06 1.4233e-06 1.3798e-06
7.0200e+03 1.5556e-06 1.5391e-06 1.5211e-06 1.5013e-06 1.4793e-06 1.4546e-06 1.4263e-06 1.3930e-06 1.3523e-06
7.0600e+03 1.5460e-06 1.5296e-06 1.5118e-06 1.4923e-06 1.4704e-06 1.4458e-06 1.4175e-06 1.3842e-06 1.3431e-06
7.1000e+03 1.5305e-06 1.5143e-06 1.4965e-06 1.4770e-06 1.4553e-06 1.4307e-06 1.4025e-06 1.3693e-06 1.3285e-06
7.1400e+03 1.5212e-06 1.5052e-06 1.4877e-06 1.4684e-06 1.4468e-06 1.4225e-06 1.3944e-06 1.3612e-06 1.3203e-06
7.1800e+03 1.5133e-06 1.4978e-06 1.4809e-06 1.4623e-06 1.4414e-06 1.4177e-06 1.3902e-06 1.3576e-06 1.3168e-06
7.2200e+03 1.4807e-06 1.4650e-06 1.4480e-06 1.4292e-06 1.4083e-06 1.3849e-06 1.3580e-06 1.3266e-06 1.2882e-06
7.2600e+03 1.4706e-06 1.4553e-06 1.4386e-06 1.4202e-06 1.3997e-06 1.3767e-06 1.3502e-06 1.3190e-06 1.2807e-06
7.3000e+03 1.4707e-06 1.4556e-06 1.4391e-06 1.4209e-06 1.4005e-06 1.3773e-06 1.3504e-06 1.3184e-06 1.2785e-06
7.3400e+03 1.4436e-06 1.4289e-06 1.4129e-06 1.3953e-06 1.3757e-06 1.3536e-06 1.3281e-06 1.2980e-06 1.2608e-06
7.3800e+03 1.4402e-06 1.4256e-06 1.4097e-06 1.3922e-06 1.3726e-06 1.3503e-06 1.3245e-06 1.2939e-06 1.2558e-06
7.4200e+03 1.4142e-06 1.3997e-06 1.3839e-06 1.3666e-06 1.3472e-06 1.3254e-06 1.3002e-06 1.2706e-06 1.2342e-06
7.4600e+03 1.4116e-06 1.3977e-06 1.3825e-06 1.3656e-06 1.3468e-06 1.3255e-06 1.3008e-06 1.2714e-06 1.2346e-06
7.5000e+03 1.3985e-06 1.3844e-06 1.3691e-06 1.3521e-06 1.3332e-06 1.3116e-06 1.2867e-06 1.2570e-06 1.2202e-06
7.5400e+03 1.3815e-06 1.3677e-06 1.3526e-06 1.3360e-06 1.3174e-06 1.2964e-06 1.2722e-06 1.2434e-06 1.2077e-06
7.5800e+03 1.3485e-06 1.3350e-06 1.3203e-06 1.3043e-06 1.2864e-06 1.2665e-06 1.2436e-06 1.2167e-06 1.1838e-06
7.6200e+03 1.3307e-06 1.3172e-06 1.3025e-06 1.2865e-06 1.2687e-06 1.2487e-06 1.2258e-06 1.1991e-06 1.1666e-06
7.6600e+03 1.3139e-06 1.3009e-06 1.2869e-06 1.2715e-06 1.2544e-06 1.2353e-06 1.2134e-06 1.1878e-06 1.1565e-06
7.7000e+03 1.3070e-06 1.2944e-06 1.2808e-06 1.2658e-06 1.2491e-06 1.2303e-06 1.2087e-06 1.1832e-06 1.1517e-06
7.7400e+03 1.2730e-06 1.2606e-06 1.2472e-06 1.2326e-06 1.2165e-06 1.1986e-06 1.1782e-06 1.1545e-06 1.1258e-06
7.7800e+03 1.2683e-06 1.2561e-06 1.2430e-06 1.2287e-06 1.2128e-06 1.1951e-06 1.1748e-06 1.1511e-06 1.1221e-06
7.8200e+03 1.2490e-06 1.2371e-06 1.2242e-06 1.2102e-06 1.1947e-06 1.1775e-06 1.1579e-06 1.1350e-06 1.1072e-06
7.8600e+03 1.2350e-06 1.2234e-06 1.2109e-06 1.1973e-06 1.1823e-06 1.1656e-06 1.1465e-06 1.1242e-06 1.0969e-06
7.9000e+03 1.2146e-06 1.2031e-06 1.1906e-06 1.1771e-06 1.1622e-06 1.1457e-06 1.1271e-06 1.1055e-06 1.0796e-06
7.9400e+03 1.2120e-06 1.2007e-06 1.1886e-06 1.1753e-06 1.1606e-06 1.1443e-06 1.1256e-06 1.1039e-06 1.0772e-06
7.9800e+03 1.1890e-06 1.1777e-06 1.1656e-06 1.1525e-06 1.1382e-06 1.1222e-06 1.1043e-06 1.0836e-06 1.0587e-06
8.0200e+03 1.1881e-06 1.1772e-06 1.1654e-06 1.1525e-06 1.1384e-06 1.1226e-06 1.1047e-06 1.0837e-06 1.0581e-06
8.0600e+03 1.1720e-06 1.1608e-06 1.1489e-06 1.1359e-06 1.1216e-06 1.1057e-06 1.0878e-06 1.0670e-06 1.0421e-06
8.1000e+03 1.1596e-06 1.1487e-06 1.1369e-06 1.1242e-06 1.1101e-06 1.0946e-06 1.0771e-06 1.0569e-06 1.0326e-06
8.1400e+03 1.1552e-06 1.1443e-06 1.1325e-06 1.1198e-06 1.1057e-06 1.0902e-06 1.0726e-06 1.0522e-06 1.0276e-06
8.1800e+03 1.1474e-06 1.1366e-06 1.1250e-06 1.1124e-06 1.0985e-06 1.0831e-06 1.0656e-06 1.0454e-06 1.0208e-06
8.2200e+03 1.1322e-06 1.1214e-06 1.1098e-06 1.0973e-06 1.0835e-06 1.0683e-06 1.0511e-06 1.0313e-06 1.0075e-06
8.2600e+03 1.1346e-06 1.1239e-06 1.1123e-06 1.0998e-06 1.0859e-06 1.0704e-06 1.0528e-06 1.0324e-06 1.0074e-06
8.3000e+03 1.1170e-06 1.1064e-06 1.0950e-06 1.0826e-06 1.0689e-06 1.0537e-06 1.0365e-06 1.0166e-06 9.9267e-07
8.3400e+03 1.1050e-06 1.0945e-06 1.0833e-06 1.0710e-06 1.0576e-06 1.0427e-06 1.0258e-06 1.0065e-06 9.8319e-07
8.3800e+03 1.0913e-06 1.0809e-06 1.0697e-06 1.0576e-06 1.0443e-06 1.0296e-06 1.0131e-06 9.9413e-07 9.7150e-07
8.4200e+03 1.0985e-06 1.0883e-06 1.0773e-06 1.0653e-06 1.0520e-06 1.0372e-06 1.0202e-06 1.0004e-06 9.7622e-07
8.4600e+03 1.0825e-06 1.0724e-06 1.0615e-06 1.0496e-06 1.0365e-06 1.0219e-06 1.0054e-06 9.8624e-07 9.6302e-07
8.5000e+03 1.0688e-06 1.0588e-06 1.0482e-06 1.0365e-06 1.0238e-06 1.0096e-06 9.9363e-07 9.7514e-07 9.5284e-07
8.5400e+03 1.0685e-06 1.0587e-06 1.0481e-06 1.0365e-06 1.0237e-06 1.0095e-06 9.9319e-07 9.7423e-07 9.5111e-07
8.5800e+03 1.0577e-06 1.0479e-06 1.0373e-06 1.0257e-06 1.0129e-06 9.9874e-07 9.8258e-07 9.6382e-07 9.4108e-07
8.6200e+03 1.0530e-06 1.0434e-06 1.0329e-06 1.0214e-06 1.0088e-06 9.9457e-07 9.7837e-07 9.5945e-07 9.3636e-07
8.6600e+03 1.0421e-06 1.0326e-06 1.0224e-06 1.0111e-06 9.9873e-07 9.8484e-07 9.6899e-07 9.5048e-07 9.2789e-07
8.7000e+03 1.0413e-06 1.0320e-06 1.0220e-06 1.0110e-06 9.9878e-07 9.8508e-07 9.6933e-07 9.5078e-07 9.2783e-07
8.7400e+03 1.0238e-06 1.0144e-06 1.0043e-06 9.9316e-07 9.8088e-07 9.6716e-07 9.5151e-07 9.3330e-07 9.1115e-07
8.7800e+03 1.0175e-06 1.0083e-06 9.9834e-07 9.8746e-07 9.7542e-07 9.6193e-07 9.4652e-07 9.2850e-07 9.0647e-07
8.8200e+03 1.0091e-06 9.9999e-07 9.9017e-07 9.7943e-07 9.6753e-07 9.5421e-07 9.3898e-07 9.2118e-07 8.9941e-07
8.8600e+03 1.0035e-06 9.9453e-07 9.8483e-07 9.7422e-07 9.6246e-07 9.4927e-07 9.3416e-07 9.1645e-07 8.9471e-07
8.9000e+03 9.9836e-07 9.8945e-07 9.7979e-07 9.6919e-07 9.5742e-07 9.4419e-07 9.2901e-07 9.1116e-07 8.8919e-07
8.9400e+03 9.9042e-07 9.8170e-07 9.7224e-07 9.6185e-07 9.5031e-07 9.3732e-07 9.2238e-07 9.0477e-07 8.8301e-07
8.9800e+03 9.7906e-07 9.7040e-07 9.6100e-07 9.5071e-07 9.3930e-07 9.2650e-07 9.1181e-07 8.9459e-07 8.7343e-07
9.0200e+03 9.7887e-07 9.7031e-07 9.6101e-07 9.5079e-07 9.3942e-07 9.2662e-07 9.1187e-07 8.9444e-07 8.7284e-07
9.0600e+03 9.7220e-07 9.6372e-07 9.5450e-07 9.4436e-07 9.3306e-07 9.2032e-07 9.0559e-07 8.8816e-07 8.6649e-07
